# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 08 19:24:53 GMT 2023 [seed=1675884292347]
# YFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Americas)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
31500	-7099.79288089615	-1026.348825210462	-6073.444055685688	100.92188350234588	1908.078116497654	686.2293260346025	65.56200824487257	1943.4379917551273	40.98923215328713	20.804506213034855	7.202576236624389	11.581731772833608	0.23013707902252303	0.25113109396214695	0.26040793202736806	0.258323894987962	0.09727445889185438	0.2326830993507693	2.1062744824759574	0.9974796565743038	1.1287082820289392E-4	0.0024074725974936218	2.99054442146731	3.387197762704716E-4	0.007224706264531715	1.0	1.0	-6073.444055685688	0.0	-325.60449820363004
31600	-7099.268856792028	-1021.804299832718	-6077.464556959309	100.92188350234588	1908.078116497654	682.5889030026881	65.56200824487257	1943.4379917551273	40.98923215328713	20.804506213034855	7.202576236624389	9.965638271156216	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.1062744824759574	0.9974796565743038	1.1287082820289392E-4	0.0024074725974936218	2.99054442146731	3.387197762704716E-4	0.007224706264531715	1.0	1.0	-6077.464556959309	0.0	-324.9802053327315
31700	-7104.627440404522	-1012.453309416331	-6092.174130988191	96.60672609667833	1912.3932739033216	672.6334870849697	65.56200824487257	1943.4379917551273	40.98923215328713	20.804506213034855	4.266267916766198	11.618718430334612	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.7346052697846863	0.9974796565743038	1.1287082820289392E-4	0.0024074725974936218	2.99054442146731	3.387197762704716E-4	0.007224706264531715	1.0	1.0	-6092.174130988191	0.0	-324.7945408511792
31800	-7102.80149629554	-1009.1384174838099	-6093.66307881173	96.60672609667833	1912.3932739033216	670.1495442790565	65.56200824487257	1943.4379917551273	35.63321512943489	20.804506213034855	4.266267916766198	11.618718430334612	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.7346052697846863	0.9974796565743038	1.1287082820289392E-4	0.0024074725974936218	2.99054442146731	3.387197762704716E-4	0.007224706264531715	1.0	1.0	-6093.66307881173	0.0	-324.10177306540055
31900	-7113.538845527019	-1011.9477814064137	-6101.591064120605	96.60672609667833	1912.3932739033216	672.5654908368626	65.56200824487257	1943.4379917551273	35.63321512943489	20.804506213034855	4.266267916766198	11.815253584968598	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.7346052697846863	0.9974796565743038	1.1287082820289392E-4	0.0024074725974936218	2.99054442146731	3.387197762704716E-4	0.007224706264531715	1.0	1.0	-6101.591064120605	0.0	-324.4645314819672
32000	-7110.223237181301	-1012.4815109271185	-6097.741726254182	97.0235441825827	1911.9764558174172	673.0561405272849	65.99774791312122	1943.0022520868788	35.63321512943489	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.7346052697846863	0.9974256998238751	1.1287082820289392E-4	0.0024614293479224073	2.9903826536979805	3.387197762704716E-4	0.007386627805504791	1.0	1.0	-6097.741726254182	0.0	-324.6826493533437
32100	-7113.441196643019	-1009.4203339049699	-6104.020862738049	97.0235441825827	1911.9764558174172	670.5885851395709	65.99774791312122	1943.0022520868788	35.63321512943489	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.7346052697846863	0.9974256998238751	1.1287082820289392E-4	0.0024614293479224073	2.9903826536979805	3.387197762704716E-4	0.007386627805504791	1.0	1.0	-6104.020862738049	0.0	-324.0871912526811
32200	-7112.5351363501795	-993.7532475501065	-6118.781888800073	97.29806179034696	1911.701938209653	657.9389968742158	61.14058781173074	1947.8594121882693	32.122676631943754	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.524056518284715	0.9974892955081324	1.1287082820289392E-4	0.002397833663665088	2.9905733199612285	3.387197762704716E-4	0.007195780300561486	1.0	1.0	-6118.781888800073	0.0	-321.5849848629847
32300	-7104.278013338356	-990.7463447843281	-6113.531668554027	97.29806179034696	1911.701938209653	655.426111619374	61.14058781173074	1947.8594121882693	32.122676631943754	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.2657780920818633	0.25295373493346673	0.09727445889185438	0.2326830993507693	2.524056518284715	0.9974998879128906	6.645842226781954E-5	0.0024336536648419073	2.990605077056976	1.9943844020865617E-4	0.00730327435352272	1.0	1.0	-6113.531668554027	0.0	-321.0890540315978
32400	-7110.385727326928	-1000.3187153522888	-6110.067011974639	101.40509019797204	1907.594909802028	664.3244865137906	61.14058781173074	1947.8594121882693	31.092767869884934	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.27068492626585694	0.2480469007494731	0.09727445889185438	0.2326830993507693	2.524056518284715	0.9976977969283484	6.645842226781954E-5	0.002235744649384128	2.9911984282077833	1.9943844020865617E-4	0.006709359180708833	1.0	1.0	-6110.067011974639	0.0	-321.80237924443963
32500	-7111.2028492466015	-986.0404172883232	-6125.162431958279	98.77710647973554	1910.2228935202645	652.0307638579364	61.14058781173074	1947.8594121882693	31.092767869884934	20.804506213034855	3.7071854740305565	11.815253584968598	0.23013707902252303	0.25113109396214695	0.27068492626585694	0.2480469007494731	0.09727445889185438	0.28055407145787703	2.524056518284715	0.9975738287793354	6.645842226781954E-5	0.0023597127983970793	2.9908267592178177	1.9943844020865617E-4	0.007081381468193516	1.0	1.0	-6125.162431958279	0.0	-319.7127224071275
32600	-7114.457423148576	-1003.4783360957961	-6110.9790870527795	98.77710647973554	1910.2228935202645	666.1831438361297	61.14058781173074	1947.8594121882693	32.67002032494936	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.25113109396214695	0.27068492626585694	0.2480469007494731	0.09727445889185438	0.3335430448485806	2.524056518284715	0.9975738287793354	6.645842226781954E-5	0.0023597127983970793	2.9908267592178177	1.9943844020865617E-4	0.007081381468193516	1.0	1.0	-6110.9790870527795	0.0	-322.93131754077484
32700	-7119.096331800993	-997.2828158910933	-6121.813515909899	95.70816911656885	1913.2918308834312	660.1830750872543	61.14058781173074	1947.8594121882693	31.897027465481692	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.25113109396214695	0.27068492626585694	0.2480469007494731	0.09727445889185438	0.23045335533297057	2.524056518284715	0.9975738287793354	6.645842226781954E-5	0.0023597127983970793	2.9908267592178177	1.9943844020865617E-4	0.007081381468193516	1.0	1.0	-6121.813515909899	0.0	-322.96146676895626
32800	-7120.952369477242	-1002.1266180623206	-6118.825751414922	100.87289640874822	1908.1271035912519	665.6151023859331	61.14058781173074	1947.8594121882693	42.318584851949915	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.23045335533297057	2.524056518284715	0.9976167766454833	6.645842226781954E-5	0.002316764932249165	2.990955521243866	1.9943844020865617E-4	0.006952497044781952	1.0	1.0	-6118.825751414922	0.0	-322.09462531432905
32900	-7123.237890431969	-1013.1162611859734	-6110.121629245996	100.87289640874822	1908.1271035912519	675.2906207796542	61.14058781173074	1947.8594121882693	42.318584851949915	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.156703827530902	0.9975557751230258	6.645842226781954E-5	0.002377766454706647	2.9907726325388344	1.9943844020865617E-4	0.007135559598392476	1.0	1.0	-6110.121629245996	0.0	-324.1226143437072
33000	-7111.309141052739	-1009.9160822125916	-6101.393058840147	100.87289640874822	1908.1271035912519	673.3062144389401	61.14058781173074	1947.8594121882693	36.10715779224839	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.156703827530902	0.9975557751230258	6.645842226781954E-5	0.002377766454706647	2.9907726325388344	1.9943844020865617E-4	0.007135559598392476	1.0	1.0	-6101.393058840147	0.0	-323.06410547523336
33100	-7112.481642520643	-1008.3641120759837	-6104.117530444659	102.56811667656046	1906.4318833234395	672.2705968224981	61.14058781173074	1947.8594121882693	36.10715779224839	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.156703827530902	0.9975434651056826	6.645842226781954E-5	0.002390076472049876	2.9907357258676543	1.9943844020865617E-4	0.007172501351959561	1.0	1.0	-6104.117530444659	0.0	-322.5469833090595
33200	-7113.78208843757	-1016.2092685700409	-6097.572819867529	102.56811667656046	1906.4318833234395	678.0321801152617	61.14058781173074	1947.8594121882693	41.26827459035453	20.804506213034855	3.7071854740305565	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.9975434651056826	6.645842226781954E-5	0.002390076472049876	2.9907357258676543	1.9943844020865617E-4	0.007172501351959561	1.0	1.0	-6097.572819867529	0.0	-324.24336308613283
33300	-7106.54244278174	-1016.470507234274	-6090.071935547466	101.2566257676477	1907.7433742323524	677.4502360744779	61.14058781173074	1947.8594121882693	41.395771655089774	20.804506213034855	5.199053875938164	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.9975434651056826	6.645842226781954E-5	0.002390076472049876	2.9907357258676543	1.9943844020865617E-4	0.007172501351959561	1.0	1.0	-6090.071935547466	0.0	-324.6410671969987
33400	-7104.66364896432	-1008.2603358612635	-6096.4033131030565	97.36995897963108	1911.630041020369	669.5835212976729	60.946024342666675	1948.0539756573332	41.395771655089774	20.804506213034855	5.199053875938164	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.9975434651056826	6.645842226781954E-5	0.002390076472049876	2.9907357258676543	1.9943844020865617E-4	0.007172501351959561	1.0	1.0	-6096.4033131030565	0.0	-324.29177050646064
33500	-7102.882658099357	-1011.2081173797903	-6091.674540719567	98.62866078839734	1910.3713392116026	672.7241492620096	60.946024342666675	1948.0539756573332	39.18716407153476	20.804506213034855	5.199053875938164	11.347963708486814	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.997523764722068	8.615880588235629E-5	0.002390076472049876	2.9906766621344434	2.5855831765266046E-4	0.007172501351959561	1.0	1.0	-6091.674540719567	0.0	-324.15609328345784
33600	-7101.105533678057	-1004.2744950370047	-6096.831038641052	98.07916030085156	1910.9208396991485	667.2786175918314	60.946024342666675	1948.0539756573332	36.84761714552948	15.892200255430696	5.199053875938164	12.54877927305462	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.997523764722068	8.615880588235629E-5	0.002390076472049876	2.9906766621344434	2.5855831765266046E-4	0.007172501351959561	1.0	1.0	-6096.831038641052	0.0	-323.1266269340769
33700	-7099.324272999789	-999.0588893809531	-6100.2653836188365	98.07916030085156	1910.9208396991485	662.8353555724738	60.946024342666675	1948.0539756573332	36.84761714552948	15.892200255430696	5.199053875938164	12.54877927305462	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.2856325375549083	0.997523764722068	8.615880588235629E-5	0.002390076472049876	2.9906766621344434	2.5855831765266046E-4	0.007172501351959561	1.0	1.0	-6100.2653836188365	0.0	-322.35094277270866
33800	-7100.728429909617	-993.9814214085583	-6106.747008501059	98.07916030085156	1910.9208396991485	658.1643402065646	60.946024342666675	1948.0539756573332	36.84761714552948	15.892200255430696	5.199053875938164	12.54877927305462	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.5732706953896196	0.997523764722068	8.615880588235629E-5	0.002390076472049876	2.9906766621344434	2.5855831765266046E-4	0.007172501351959561	1.0	1.0	-6106.747008501059	0.0	-321.365677865762
33900	-7098.842457917202	-998.1070354307221	-6100.73542248648	98.07916030085156	1910.9208396991485	662.7393941191486	60.946024342666675	1948.0539756573332	36.84761714552948	15.892200255430696	5.199053875938164	12.54877927305462	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	1.835155484964572	0.9975970099814208	8.615880588235629E-5	0.002316831212697139	2.9908962587951997	2.5855831765266046E-4	0.006952695949130103	1.0	1.0	-6100.73542248648	0.0	-322.3959319886465
34000	-7097.346371897794	-996.7495472799238	-6100.59682461787	97.20384047797432	1911.7961595220256	661.3760247150865	61.814879736902455	1947.1851202630976	36.84761714552948	15.892200255430696	5.199053875938164	12.54877927305462	0.23013707902252303	0.2520678626417908	0.27068492626585694	0.24711013206982926	0.09727445889185438	0.24448178845928853	1.835155484964572	0.9975970099814208	8.615880588235629E-5	0.002316831212697139	2.9908962587951997	2.5855831765266046E-4	0.006952695949130103	1.0	1.0	-6100.59682461787	0.0	-322.4007835961057
34100	-7105.9435875353975	-1015.0583831536271	-6090.885204381771	99.40204833809969	1909.5979516619004	674.0255559289999	61.814879736902455	1947.1851202630976	41.83347295114431	29.258166154062245	5.199053875938164	12.54877927305462	0.2445896457855923	0.2520678626417908	0.25623235950278767	0.24711013206982926	0.09727445889185438	0.24448178845928853	2.7764611159311654	0.9975970099814208	8.615880588235629E-5	0.002316831212697139	2.9908962587951997	2.5855831765266046E-4	0.006952695949130103	1.0	1.0	-6090.885204381771	0.0	-324.6407599381029
34200	-7101.337999538015	-1010.7112005834429	-6090.626798954571	99.543449719613	1909.456550280387	670.9268074049294	61.814879736902455	1947.1851202630976	41.83347295114431	22.12408341646945	5.199053875938164	12.54877927305462	0.2445896457855923	0.2520678626417908	0.25623235950278767	0.24711013206982926	0.09727445889185438	0.24144180138046514	2.7764611159311654	0.9975970099814208	8.615880588235629E-5	0.002316831212697139	2.9908962587951997	2.5855831765266046E-4	0.006952695949130103	1.0	1.0	-6090.626798954571	0.0	-324.07563183419404
34300	-7109.153137938166	-1018.3120306462206	-6090.841107291945	100.84017911652697	1908.159820883473	677.6047501860859	61.814879736902455	1947.1851202630976	41.83347295114431	24.259885379313484	5.199053875938164	12.54877927305462	0.2445896457855923	0.233082008089829	0.2752182140547495	0.24711013206982926	0.09580240564740927	0.24144180138046514	2.7764611159311654	0.9975999201669	8.324862040308315E-5	0.002316831212697139	2.99090498382422	2.4982499487883415E-4	0.006952695949130103	1.0	1.0	-6090.841107291945	0.0	-324.7878771299785
34400	-7105.606404845422	-1019.9510776192158	-6085.655327226206	97.22358643707193	1911.7764135629282	678.1241858681924	61.814879736902455	1947.1851202630976	41.83347295114431	23.653649103064687	5.199053875938164	12.54877927305462	0.2445896457855923	0.233082008089829	0.27043293174417515	0.25189541438040364	0.09580240564740927	0.24144180138046514	2.7764611159311654	0.9975999201669	8.324862040308315E-5	0.002316831212697139	2.99090498382422	2.4982499487883415E-4	0.006952695949130103	1.0	1.0	-6085.655327226206	0.0	-325.9684243416248
34500	-7103.879555127852	-1024.2399992033381	-6079.639555924514	97.22358643707193	1911.7764135629282	681.8631810477839	62.65520873861017	1946.34479126139	38.92389040217164	23.653649103064687	5.199053875938164	12.54877927305462	0.2445896457855923	0.233082008089829	0.27043293174417515	0.25189541438040364	0.09580240564740927	0.24144180138046514	2.7764611159311654	0.9975999201669	8.324862040308315E-5	0.002316831212697139	2.99090498382422	2.4982499487883415E-4	0.006952695949130103	1.0	1.0	-6079.639555924514	0.0	-326.59318863589033
