EL1: Electronic Ladder,A1: B1,B1: B3,C1: B4,D1: B5,E1: B6,F1: B7,G1: C1,H1: C4,A2: C7,B2: C10,C2: F1,D2: F2,E2: F3,F2: F8
17.82267,8.243067,4.694132,5.619008,11.23355,5.28996,6.107851,0.1566057,3.490946,6.766024,10.82573,8.642725,5.287586,9.833378,0.3392749
16.36464,8.323198,4.905546,5.776079,11.59172,5.458766,5.881821,0.2112103,3.821503,6.940709,11.20026,8.963968,5.097958,10.09927,0.3644371
15.11574,8.32812,5.004593,5.784122,11.97467,5.664015,5.739061,0.2042885,4.264537,7.023307,11.32827,9.206908,4.976544,10.3796,0.4497533
13.77422,8.348763,5.116187,5.881289,12.21293,5.838573,5.653169,0.2887697,4.638024,7.019769,11.56582,9.334345,4.836354,10.65764,0.6194229
12.86562,8.329735,5.261721,5.97218,12.43901,6.026612,5.559607,0.3030443,4.897131,6.927389,11.80829,9.423187,4.778548,11.08141,0.6951861
12.34408,8.310462,5.388571,5.972053,12.73502,6.174293,5.492283,0.5028486,5.028858,7.088727,12.04953,9.460501,4.891875,11.43586,0.6519752
11.70641,8.340591,5.525251,5.861113,13.10305,6.317627,5.33103,0.682312,5.108618,7.159894,12.41993,9.415514,4.734118,11.80142,0.6949863
11.25155,8.476812,5.693622,5.683793,13.4171,6.416841,4.97716,0.8783398,5.21091,7.393486,12.59299,9.363909,4.66838,12.3237,0.8008056
10.70545,8.605522,5.816242,5.729713,13.85279,6.556365,4.782743,0.9193592,5.412733,7.64699,12.9069,9.417999,4.69711,12.62337,0.8017554
10.57064,8.725176,5.995406,5.73493,14.01612,6.703853,4.526756,1.036079,5.64462,7.83329,13.16814,9.486553,4.957757,12.91152,0.7041345
10.5379,8.856489,6.199741,5.669016,14.21698,6.74956,4.190195,1.0483,5.990269,8.047211,13.40289,9.489498,5.015598,13.14083,0.5939159
10.11487,9.0122,6.296815,5.612452,14.51497,6.951361,4.029505,1.19633,6.307264,8.15048,13.68798,9.54088,5.035866,13.43159,0.6950412
10.11482,9.113643,6.411662,5.698585,14.7322,7.134594,3.901075,1.239053,6.681925,8.192406,14.03952,9.517857,4.913176,13.58581,0.8021345
9.490155,9.208278,6.515112,5.914052,14.73781,7.354971,3.88849,1.28849,6.933857,8.228686,14.40595,9.3158,5.183369,13.89423,0.9662638
9.073303,9.29206,6.670202,6.000298,14.76746,7.502442,3.896637,1.389325,7.24751,8.240674,14.76711,9.283003,5.308482,14.20352,1.047456
8.754914,9.487848,6.795752,6.092756,14.84184,7.662612,3.702271,1.589537,7.399252,8.380033,15.07215,9.251408,5.268132,14.4113,1.110593
8.153782,9.51067,6.964082,6.203125,15.00999,7.839882,3.616347,1.794415,7.67106,8.559304,15.42081,9.140104,5.050093,14.70823,1.161975
7.680708,9.675444,7.226826,6.256814,15.1558,7.927613,3.596454,1.990042,7.918813,8.722305,15.57106,8.989757,4.835135,14.99689,1.205144
7.233658,9.7596,7.40563,6.461606,15.52702,8.051948,3.519284,2.110205,8.020807,8.989206,15.78519,8.956021,4.656826,15.04529,1.082751
6.677608,9.735257,7.614532,6.636208,15.74755,8.212049,3.36506,2.178474,8.301058,9.037806,15.9323,8.711313,4.364378,15.18639,1.100897
6.409953,9.887971,7.801784,6.741439,16.10573,8.300659,3.269855,2.193229,8.623063,9.20223,16.09363,8.501811,4.017887,15.2816,1.027391
6.372099,9.883127,7.953097,6.696258,16.39944,8.63381,3.262379,2.295836,8.954535,9.255003,16.22873,8.33403,3.772451,15.54475,1.151052
6.483318,9.900863,8.246408,6.881351,16.67353,8.777597,3.204109,2.298644,9.382633,9.383101,16.52668,8.295076,3.574694,15.82817,1.307592
6.559832,9.923097,8.568182,7.033634,16.92249,8.917293,3.196416,2.364005,9.597427,9.519382,16.78951,8.186031,3.506656,16.13928,1.437154
6.918834,10.0389,8.874434,7.119287,17.18614,9.039549,3.05623,2.373216,9.948484,9.647427,17.03527,8.29331,3.344342,16.5321,1.424893
7.451155,10.09804,9.178185,7.14551,17.40624,9.190962,2.903772,2.427657,10.21708,9.682599,17.14238,8.412518,3.373,16.96267,1.318223
7.841558,10.05256,9.514374,7.250027,17.60726,9.304048,2.674647,2.435662,10.49758,9.826582,17.33466,8.427249,3.372498,17.49604,1.228372
8.292227,10.13648,9.671146,7.339589,17.97478,9.38356,2.398614,2.534821,10.68668,9.745683,17.42036,8.404644,3.291668,17.92802,1.234868
8.811349,10.22486,9.771166,7.597702,18.37401,9.436248,2.169181,2.651867,10.80576,9.788811,17.42573,8.595905,3.228836,18.46045,1.239056
9.275139,10.25956,9.876415,7.778659,18.65697,9.549623,1.967624,2.82865,11.12411,9.877316,17.62949,8.582571,3.072888,19.04889,1.20143
9.638217,10.39879,9.964967,7.763315,18.88866,9.624646,1.695068,3.098598,11.41171,9.838293,17.76286,8.61085,2.999156,19.53657,1.207279
10.2337,10.40216,9.947862,7.70898,19.06811,9.740354,1.510633,3.405118,11.80099,9.881557,17.84584,8.566381,3.053514,20.05029,1.309855
10.7356,10.43049,10.03495,7.938457,19.23811,9.728993,1.289567,3.651949,12.1335,9.953871,18.06113,8.66046,2.987282,20.64556,1.659781
11.20992,10.50365,10.23802,8.014394,19.47149,9.793127,1.239741,3.934614,12.31044,9.974312,18.17023,8.625647,2.958917,21.03892,1.809674
11.55637,10.6732,10.41058,7.992051,19.48507,9.847511,1.079404,4.126178,12.43147,10.08601,18.24652,8.608058,3.030707,21.44257,1.811182
11.46242,10.78502,10.53345,7.904747,19.57391,9.757742,0.9899664,4.124669,12.69561,10.09017,18.20912,8.547115,3.024962,21.75035,1.763019
10.99326,11.01222,10.65712,7.940476,19.55544,9.695769,0.8348188,4.034281,12.98434,10.20993,18.11152,8.417059,2.992733,22.13227,1.708444
10.58172,11.14512,10.71175,7.994079,19.71544,9.743851,0.7061682,4.03666,13.24995,10.22013,17.95775,8.49242,2.888866,22.3835,1.528413
10.13462,11.41607,10.77178,8.163326,19.82791,9.777922,0.6986313,4.003581,13.59807,10.43523,17.80964,8.565338,2.887478,22.76092,1.336517
9.886796,11.60278,10.76155,8.262189,19.87696,9.822735,0.5802937,3.986593,13.91628,10.69242,17.76366,8.501825,2.873824,23.08746,1.084507
9.312107,11.74622,10.71839,8.274181,19.81515,9.659994,0.3804016,4.09376,14.27589,10.74596,17.71287,8.439898,2.84852,23.17696,1.035463
9.506276,11.80073,10.63736,8.416949,19.81161,9.479465,0.2637091,4.357477,14.52279,10.81911,17.53936,8.415928,2.833965,23.29039,1.032714
9.77046,11.77417,10.66673,8.638753,19.73947,9.425708,0.2259178,4.556516,14.70776,10.83878,17.41719,8.412777,2.773511,23.34997,1.216325
9.693025,11.82977,10.82669,8.59197,19.63882,9.323906,0.1727505,4.859187,14.86492,10.88497,17.44593,8.417755,2.744758,23.17951,1.210226
10.13363,11.86305,10.83657,8.594851,19.47755,9.131601,0.05459595,5.127157,15.01921,10.83446,17.42201,8.388758,2.658885,23.0311,1.221595
9.819634,11.79256,10.80567,8.666052,19.54214,8.915703,0.02858162,5.145901,15.31411,10.72872,17.39157,8.33642,2.476244,22.79254,1.228606
9.939645,11.80865,10.75232,8.780636,19.56642,8.845325,0.07362461,5.077937,15.60917,10.63697,17.23512,8.453037,2.327071,22.77657,1.13493
10.48323,11.76577,10.65774,8.797715,19.56248,8.789007,0.1177292,5.077279,15.91508,10.62465,17.19472,8.589926,2.119281,22.5592,1.079732
10.63884,11.86167,10.53163,8.975946,19.68776,8.614713,0.07941151,4.97507,16.36638,10.72616,17.18455,8.412173,2.096351,22.4367,1.133724
11.94258,11.92983,10.40202,9.046229,19.51903,8.541388,0.07577801,4.917858,16.70854,10.80307,17.06097,8.242102,1.993552,22.1701,1.098725
14.4535,11.98322,10.1663,9.077066,19.33027,8.291116,0.04363251,4.900187,16.99848,10.89307,16.8356,8.078056,1.914217,21.75224,1.138758
20.11453,11.9053,10.08569,9.081637,19.24297,8.133842,0.1399574,5.069059,16.99737,10.86969,16.63737,7.924847,1.937353,21.37029,1.125503
30.38932,11.83886,10.05095,8.912701,19.08315,8.046663,0.1674232,5.24461,17.11429,10.96613,16.42207,7.7469,2.043684,20.9222,1.092442
46.7708,12.1181,10.03971,8.716303,18.79895,7.895446,0.09651756,5.45912,17.31285,10.99588,16.48857,7.634833,2.004738,20.4733,0.9797139
69.59511,12.12854,9.869205,8.546807,18.75762,7.703525,0,5.686385,17.4236,10.89048,16.37356,7.553035,2.000586,20.17417,0.774828
98.3024,12.04641,9.783741,8.42432,18.73236,7.687254,0.03176403,5.77644,17.56138,10.90045,16.35131,7.474341,1.941319,19.79531,0.6387639
132.8254,12.00581,9.658716,8.35024,18.79118,7.620988,0.07733631,5.848073,17.65449,10.92743,16.34998,7.611597,1.794027,19.52341,0.5290422
170.0964,11.90557,9.458731,8.432203,18.66146,7.513139,0.2191277,5.91825,17.84488,10.91995,16.39839,7.586785,1.671779,19.12281,0.5358772
204.8935,11.85368,9.270889,8.61571,18.58054,7.344375,0.2999983,5.972797,18.04966,10.95086,16.39843,7.398563,1.615566,18.71498,0.5307231
236.049,11.68081,9.005613,8.623573,18.30549,7.262509,0.4006557,5.984414,18.21933,11.01686,16.37477,7.242876,1.558064,18.10382,0.4183483
258.1367,11.44582,8.787727,8.76413,18.13536,7.041929,0.5052443,5.85881,18.29289,11.11096,16.2126,6.948405,1.479417,17.58802,0.403367
269.9363,11.17123,8.739447,8.874144,18.06588,6.965821,0.6023912,5.828425,18.27417,11.0373,16.23143,6.64947,1.48276,16.91732,0.4680166
271.6801,11.03993,8.684925,8.834667,17.89552,6.791329,0.5854673,5.756114,18.53128,10.96137,16.33373,6.441239,1.33987,16.66684,0.5299678
265.2471,11.15443,8.583791,8.82832,17.76365,6.65531,0.6452036,5.790162,18.5648,11.10615,16.458,6.255241,1.193087,16.80094,0.5995636
251.0234,11.13647,8.52763,8.657033,17.8193,6.604136,0.6246634,5.877231,18.61343,11.20741,16.51038,6.183857,1.046084,16.51739,0.6730185
232.5069,11.31576,8.428864,8.618634,17.90203,6.68249,0.6628981,6.062957,18.69438,11.53344,16.68262,5.986667,0.9695544,15.56837,0.7282228
211.3293,11.34513,8.39677,8.553053,18.11767,6.612966,0.6887264,6.263918,18.71048,11.83352,16.78943,5.871308,0.9648342,14.08369,0.7808905
189.0096,11.33738,8.282431,8.61235,18.12271,6.649435,0.7127857,6.52126,18.81547,12.13166,16.92299,5.650564,0.9779611,12.47347,0.8634887
165.9248,11.2266,8.221128,8.667205,18.25509,6.628662,0.7646236,6.762826,18.92584,12.3544,16.93312,5.470883,1.004261,10.88952,0.8863449
144.3137,10.91629,8.175138,8.636574,18.44946,6.564424,0.7547417,6.943901,19.10258,12.62673,16.99678,5.375234,1.097296,9.703151,0.8106785
122.5521,10.6692,8.157001,8.625349,18.59209,6.566341,0.8776903,7.005156,19.10353,12.68523,16.9798,5.198623,1.197145,9.081299,0.824182
102.6863,10.46096,8.185101,8.667502,18.69713,6.588461,0.9149981,6.97776,19.16728,12.55482,17.03067,5.080863,1.232549,9.141216,0.7924595
84.58612,10.13389,8.169962,8.688423,18.7065,6.566816,0.8724079,6.847805,19.29481,12.46943,17.21489,5.027656,1.136046,10.15227,0.7519898
69.73661,9.820457,8.221247,8.580338,18.76781,6.542369,0.8792095,6.865461,19.19263,12.58504,17.21835,5.039153,1.017361,11.65751,0.6860414
57.41066,9.739787,8.211802,8.555426,18.95125,6.537538,0.8861437,6.926392,19.22132,12.66924,17.35392,5.171458,0.8238025,12.78959,0.6209407
47.78677,9.83468,8.194744,8.537716,19.2076,6.468681,0.8374796,6.989524,19.27151,12.90646,17.62644,5.140404,0.7993002,13.54334,0.5319972
39.73483,9.781084,8.248307,8.545856,19.48005,6.363464,0.8872957,7.104965,19.31297,13.11219,17.81018,4.985785,0.6856956,13.91999,0.5735898
33.46834,9.739174,8.270411,8.628877,19.6417,6.386366,0.8955126,7.206425,19.4859,13.21987,18.03744,4.912389,0.5427775,14.08531,0.5990601
28.07737,9.66894,8.23401,8.735834,19.86413,6.301955,1.008899,7.264889,19.66525,13.3495,18.10037,4.916979,0.411695,14.02044,0.4833994
24.34767,9.638919,8.33386,8.921717,20.17815,6.218416,1.131476,7.367419,19.72824,13.41101,18.12837,4.896914,0.3138466,13.97154,0.4779587
21.24854,9.740211,8.395508,9.00246,20.37233,6.265534,1.330435,7.471489,19.7502,13.28848,18.2132,4.888349,0.3979425,14.02244,0.5216069
19.70342,9.79421,8.40769,9.217778,20.47012,6.264405,1.529349,7.574731,19.80651,13.30656,18.19614,4.757034,0.2852368,14.06305,0.4452114
18.05856,9.706948,8.452266,9.339739,20.4958,6.246696,1.6048,7.605021,19.82335,13.35435,18.1882,4.653903,0.3410549,14.15053,0.4646497
17.3742,9.72804,8.544311,9.465164,20.62505,6.147259,1.65769,7.833327,19.77051,13.5247,18.10731,4.714483,0.2870455,14.13577,0.361207
17.10447,9.665119,8.528419,9.527677,20.7419,6.163126,1.73678,8.038506,19.87838,13.65589,18.0531,4.757604,0.2382445,14.10833,0.3562479
16.87415,9.66807,8.556943,9.576217,20.87242,6.22805,1.917059,8.210421,20.097,13.70622,18.14375,4.72479,0.3406229,14.15304,0.3910308
16.62842,9.556557,8.629105,9.607294,21.01287,6.36706,2.047509,8.430567,20.35881,13.8916,18.28039,4.618238,0.3310113,14.14101,0.2568097
16.27719,9.583645,8.560892,9.614707,21.04536,6.417357,1.993174,8.482655,20.6771,13.91033,18.42082,4.596422,0.2923651,14.02582,0.1861372
15.87461,9.635438,8.504309,9.678129,21.04619,6.390763,2.083006,8.569183,20.97451,14.11625,18.47567,4.50489,0.1646018,13.866,0
15.58484,9.671504,8.614594,9.73127,21.20049,6.308248,2.146151,8.682843,21.20712,14.11443,18.57303,4.376919,0.2591228,13.78513,0
14.8183,9.755796,8.604658,9.699877,21.24908,6.259271,2.224133,8.790454,21.4558,14.14713,18.68156,4.342561,0.3382149,13.79005,0.1577888
14.49555,9.822763,8.657991,9.700434,21.30615,6.063697,2.412682,8.944036,21.42833,14.34842,18.86848,4.263481,0.3448534,13.68697,0.1575541
14.022,9.803991,8.723869,9.680917,21.42942,5.884533,2.451565,8.873927,21.54766,14.63272,18.93773,4.287372,0.4439597,13.73778,0.2688589
13.89807,9.761126,8.785559,9.809584,21.58811,5.655641,2.470545,9.020217,21.70932,14.94027,18.88102,4.321748,0.4320855,13.69017,0.3546195
13.84298,9.567381,8.817547,9.920708,21.68948,5.58146,2.582612,9.073795,21.98554,15.09877,18.88758,4.39395,0.3496714,13.68633,0.515717
13.63364,9.464037,8.785886,10.1174,21.78377,5.50873,2.826698,9.175353,22.24088,15.10414,18.87575,4.321197,0.3019929,13.7273,0.5923386
13.18528,9.306398,8.736657,10.29434,21.90554,5.505032,2.932987,9.202012,22.37638,15.32859,18.98913,4.293894,0.2349944,13.56656,0.5177503
12.46854,9.366312,8.519403,10.46215,21.99521,5.397071,3.078093,9.208595,22.56421,15.37314,18.97628,4.25502,0.172936,13.39481,0.6169634
12.5669,9.260872,8.453461,10.67548,22.00573,5.420886,3.217799,9.289563,22.74016,15.38901,19.10731,4.263509,0.0917635,13.32783,0.5308843
12.31839,9.254957,8.284552,10.65424,22.06457,5.476203,3.214398,9.439411,22.80657,15.37437,19.19098,4.382154,0.243926,13.20327,0.5421867
11.96701,9.266884,8.098091,10.60783,21.90284,5.583493,3.181149,9.645473,22.66275,15.34116,19.33488,4.485387,0.3529854,13.04391,0.6835489
12.09566,9.352002,8.148476,10.51284,21.79073,5.60146,3.303563,9.805152,22.51477,15.3702,19.52946,4.670518,0.5965452,12.81606,0.7166424
12.09524,9.303061,8.165228,10.53895,21.62271,5.584136,3.246514,9.865479,22.63723,15.42718,19.52186,4.854564,0.7184324,12.69198,0.8189535
12.20746,9.351198,8.136107,10.52965,21.57782,5.432138,3.285954,10.10171,22.73757,15.60316,19.60086,4.952146,0.9344497,12.55334,0.7897286
12.78408,9.477992,8.144615,10.64633,21.54751,5.42377,3.341949,10.32753,22.90208,15.73796,19.61731,5.097968,1.056602,12.41515,0.7664351
12.96241,9.538349,8.201464,10.72546,21.41441,5.18645,3.370203,10.4783,23.02329,15.93013,19.61902,5.029512,1.084675,12.0766,0.7746196
13.08512,9.502277,8.181597,10.78573,21.28843,5.104595,3.656179,10.55413,23.15891,16.30435,19.67071,5.03366,1.163638,11.76552,0.6920986
13.25669,9.517679,8.164481,10.80605,21.3616,5.026051,3.960254,10.55088,23.32146,16.56436,19.83613,5.084811,1.338858,11.50604,0.7107015
14.03203,9.401912,8.255497,10.95961,21.40255,5.071259,4.179856,10.53734,23.60405,16.85845,20.28223,5.113786,1.528499,11.31466,0.5432162
14.03405,9.402691,8.22403,11.01509,21.44994,5.216465,4.310416,10.58057,23.66675,17.36269,20.67702,5.349188,1.648714,11.06612,0.5708189
14.43759,9.256433,8.320114,11.06466,21.39868,5.400552,4.403622,10.80326,23.70636,17.73834,21.22319,5.47088,1.761894,10.98071,0.6171341
14.66615,9.095224,8.566451,11.27451,21.33149,5.57558,4.635134,10.81486,23.89111,18.3736,21.89517,5.650033,1.8641,10.78108,0.7777562
14.71978,8.898792,8.743708,11.52634,21.31353,5.669562,4.835319,10.92241,24.13164,18.95293,22.70959,5.806788,2.077868,10.77419,0.8983359
15.49541,8.770819,8.810994,11.75156,21.39379,5.767303,5.103409,11.19751,24.24463,19.76643,23.45299,6.093199,2.336972,10.66503,0.9107623
18.41277,8.503422,9.00106,12.03864,21.19877,6.015755,5.182578,11.3796,24.47791,20.46249,24.20592,6.445287,2.644189,10.61311,1.192367
23.87344,8.339291,9.178474,12.22133,21.00711,6.028702,5.282742,11.56859,24.59476,21.28199,24.99278,6.82035,3.021461,10.56023,1.382288
34.99943,8.169155,9.384114,12.32181,20.73026,6.100581,5.548198,11.64703,24.85361,22.02316,25.77095,7.378181,3.596632,10.74881,1.585227
51.8404,8.299378,9.670135,12.39418,20.77401,6.383831,5.753918,11.69198,25.00993,22.54521,26.60085,7.931797,4.333748,10.92522,1.769106
75.84038,8.645441,10.08057,12.58094,20.74712,6.758011,6.08958,11.72552,25.29752,23.03866,27.39833,8.474297,5.216212,11.22261,1.72018
106.3626,9.326246,10.42963,12.7488,20.76574,7.286193,6.357011,11.85888,25.39032,23.68048,28.08669,9.2878,5.976393,11.29053,1.795618
142.9881,9.976836,10.86945,12.92161,20.90344,7.939467,6.662755,12.03833,25.39663,24.13498,28.66023,9.997507,6.712213,11.4861,1.847203
181.5133,10.48175,11.4681,13.33446,21.14097,8.601852,7.090326,12.14483,25.45996,24.88524,29.37532,10.82083,7.512946,11.51942,1.960282
216.3792,10.98585,12.14373,13.80667,21.61496,9.227695,7.654338,12.35743,25.54047,25.37871,30.04178,11.65433,8.409873,11.83521,2.114885
244.8596,11.25914,12.97816,14.40518,22.12461,9.905275,8.330266,12.65662,25.73749,26.14764,30.65789,12.56728,9.205099,12.18518,2.286647
263.2497,11.30113,13.82754,15.15962,22.56857,10.50358,8.937675,12.82766,25.93464,27.29336,31.56516,13.46091,10.11104,12.65202,2.558956
269.6844,11.32405,14.78317,15.95388,23.1642,10.87757,9.681165,13.22019,26.18844,29.56316,32.91561,14.46221,11.06762,13.39262,2.882995
266.9985,11.27245,15.85541,16.79557,23.686,11.14872,10.65597,13.60314,26.56319,34.25968,35.97828,15.43001,11.99558,14.21334,3.353091
256.5826,11.48075,17.03068,17.68019,24.37729,11.48939,11.60663,14.27091,27.03909,42.3491,42.57631,16.21913,12.80913,15.06627,3.914292
240.8454,11.94905,18.22592,18.59001,24.79181,11.80547,12.69513,14.86938,27.62699,55.06451,53.94955,17.02461,13.54649,15.93988,4.558098
223.394,12.60831,19.21289,19.33353,25.18677,12.22534,13.75593,15.65235,28.33205,73.75701,70.89651,17.85686,14.22223,16.37745,5.335693
205.2799,13.22423,20.12288,19.96028,25.57979,12.66918,14.76866,16.54565,29.05164,98.53697,96.23295,18.62025,14.75915,16.86039,6.25354
187.4376,13.71778,21.11456,20.54887,25.90349,13.16958,15.79994,17.51104,30.02751,128.291,129.1301,19.54668,15.56566,17.16744,7.195592
169.2301,14.31742,22.0126,20.98439,26.251,13.83257,16.89044,18.43086,30.91984,159.616,167.6306,20.90737,17.06005,17.52579,8.17922
151.5814,14.86835,22.91277,21.33589,26.61036,15.74315,17.70597,19.3474,31.90178,189.1493,207.6202,24.00576,20.24277,17.8574,9.097733
134.1686,15.40746,23.609,21.79913,26.70575,19.0719,18.6323,20.25417,32.75951,212.8667,243.8612,30.71578,27.0693,18.29004,9.960066
116.8335,15.62994,24.22005,22.15779,26.80141,24.6591,19.60004,21.03447,33.55256,229.1756,272.3474,42.62686,38.93636,18.62614,10.85408
102.0236,15.90398,24.72794,22.81654,26.76725,34.37689,20.53634,21.80569,34.16045,235.811,289.0736,61.30444,56.72255,18.8833,11.67064
88.11013,16.22258,25.56478,24.71534,27.15968,49.71568,21.38333,22.46605,34.64994,233.0314,293.5599,88.57382,82.35999,19.55306,12.5148
75.81126,16.43334,27.3475,28.92959,28.3976,70.95092,22.179,23.05102,35.11917,221.767,285.5515,123.5592,115.4832,21.35551,13.2921
65.43404,16.41143,31.865,37.39868,32.33775,96.07442,22.9504,23.78441,35.68126,204.8179,266.9036,164.0245,154.2125,26.02645,14.13922
56.07969,16.42897,41.98978,52.50069,41.38144,123.333,24.42857,24.56369,36.34743,184.5305,242.5615,205.6656,194.1237,35.3204,14.94596
48.42772,16.19443,59.13127,75.50375,56.75075,149.2777,28.01294,25.32553,36.833,162.8354,214.4787,243.2597,229.9421,50.33916,15.7126
42.62057,16.19807,86.77604,105.4697,80.02261,171.1265,35.66846,26.08348,37.13623,140.9836,185.7299,272.0124,257.3674,72.03915,16.47477
37.17495,17.28249,124.6723,141.784,110.8308,186.5148,49.90969,26.89223,37.41778,119.7146,157.7147,288.8955,271.2866,101.5565,16.8812
33.02594,20.52397,172.9543,180.5469,146.147,193.4477,73.95782,27.55968,37.68439,99.86617,131.6992,292.7102,273.3627,137.1178,17.3353
29.57038,27.03191,226.8283,217.2481,183.1922,191.5721,109.424,29.00607,38.42588,82.96143,108.4688,284.1061,263.6112,174.358,17.96964
26.88377,39.07126,279.9614,247.2815,217.0701,182.72,153.1555,32.87845,41.05439,67.9622,87.77222,264.5513,242.64,208.5344,19.97785
23.80276,58.07645,326.1742,266.8537,243.4539,169.2339,202.011,41.75423,48.78226,55.85883,70.79671,238.6046,216.1626,235.409,25.15484
21.92431,83.56494,358.9556,274.1084,258.8239,152.6757,249.0202,58.14568,63.63721,46.02788,57.20072,208.9118,187.2291,252.0858,35.76434
19.9665,114.9506,375.1329,268.4917,262.0842,133.4897,289.2321,84.71334,89.39032,38.4297,46.41632,178.257,158.2863,256.1109,54.93342
18.32395,149.1557,374.364,252.8228,254.3184,114.0402,317.6751,121.8179,126.7401,32.55778,38.29736,148.7915,131.0956,248.4857,82.32935
17.34866,180.9987,357.0382,229.6665,237.5802,94.83002,330.7339,167.3987,172.9377,28.1448,32.06206,121.5418,106.3715,230.4454,120.202
16.85033,207.3237,327.5708,201.4308,214.8232,77.40661,327.9182,216.0574,223.3499,25.07738,27.3973,97.41117,84.59325,205.2632,164.2112
15.91939,224.8274,289.6181,172.1237,188.7586,61.84459,311.4665,261.3958,271.1105,22.50798,23.89513,76.97844,65.266,177.7269,209.702
15.23129,231.608,249.385,143.4286,161.1454,48.79009,286.0273,297.5329,309.0363,20.46236,21.31249,60.55093,50.82305,150.0777,252.3453
14.96616,227.3933,208.7092,117.4751,134.9665,37.96139,255.4444,320.0518,332.9093,19.06092,19.23658,47.80423,39.72324,123.7499,283.811
15.32696,214.1853,170.5086,95.04511,110.9596,29.44415,221.2332,327.005,340.3862,17.8779,17.62793,37.40153,30.58894,99.99716,299.7872
15.85263,194.3824,136.8521,76.21104,89.96042,23.35362,187.1907,319.4321,332.9706,16.91275,16.23622,30.00446,24.36198,79.77151,300.7271
16.33807,170.6664,107.9162,61.23384,72.11519,18.84285,153.9446,299.5707,312.8572,16.01695,15.11639,24.39597,19.9109,63.33493,288.1424
16.92341,146.0233,84.53455,49.03057,57.53829,15.11803,124.2766,272.302,284.5462,15.27342,14.22375,20.03,16.30118,49.55219,264.8088
18.24607,122.0551,66.82873,40.16293,46.21926,12.38511,98.84978,240.8207,252.8421,14.54485,13.44016,17.05818,13.89972,39.39323,233.9891
22.18684,99.53704,53.55406,33.60218,38.05238,10.32035,77.59071,208.2197,219.4874,13.92771,12.72336,14.87479,12.09409,31.48844,201.3651
29.08443,80.06889,43.6036,28.46384,31.75945,8.929451,60.66917,175.6972,186.3927,13.43532,11.9786,13.35636,10.6342,25.4642,167.9644
40.88678,63.76571,36.30961,24.47445,27.11466,7.829874,47.61348,145.1628,155.3979,12.90878,11.30257,12.30825,9.613299,21.12788,137.1765
58.47227,50.87078,31.02825,21.49934,23.40595,7.081113,38.24399,118.0432,127.177,12.43809,10.77346,11.50834,8.515121,18.00234,110.4546
82.7768,40.93494,26.87375,19.31313,20.83213,6.511226,31.22601,94.69559,103.0525,12.25635,10.42633,10.85002,7.579899,15.61366,85.9309
112.4324,33.36222,23.89692,17.80451,18.77094,6.072713,26.17345,75.75019,83.2523,12.06084,10.18316,10.14611,6.81004,13.87248,64.78345
144.4083,27.67128,21.61917,16.37321,17.3417,5.703567,22.71292,61.02345,67.89769,11.91952,9.919871,9.602726,6.156237,12.65554,48.81701
174.7904,23.43274,19.7985,15.39064,16.3277,5.261789,19.84423,49.6673,56.27325,11.76588,9.833875,8.884979,5.643588,11.7498,37.14151
199.3645,20.22098,18.35165,14.51869,15.70836,4.88219,17.71925,41.21977,46.87009,11.77217,9.873603,8.160997,5.13162,10.92677,28.57902
215.4236,17.7368,17.15451,13.97394,15.06366,4.505029,16.38403,34.72413,40.33549,11.70695,9.919499,7.479891,4.926413,10.37707,22.64106
221.1259,15.73749,16.17189,13.40883,14.55059,4.08637,15.43698,29.72825,34.80317,11.75571,10.03144,6.868556,4.741214,9.781864,18.18012
216.721,14.10287,15.34502,12.93961,13.97242,3.749739,14.75107,25.72677,30.30461,11.66158,10.00838,6.345263,4.713175,9.264127,14.86193
206.1749,12.75362,14.59401,12.48664,13.37786,3.531079,14.0569,22.89165,27.31148,11.62313,9.766706,5.744981,4.668633,8.660404,12.47216
191.7024,11.81847,13.85929,12.2342,12.75473,3.406833,13.5495,20.7126,25.06008,11.54244,9.520839,5.161593,4.613718,8.111176,10.75168
176.6952,10.99015,13.07853,11.90718,12.14844,3.226425,12.92356,19.24488,23.30875,11.41061,9.16706,4.772257,4.587673,7.427761,9.575395
161.9839,10.25629,12.50507,11.67109,11.47114,3.152043,12.40268,18.12924,22.00784,11.07644,8.769024,4.400982,4.463924,6.806696,8.813641
148.1963,9.747808,11.8742,11.38035,11.00759,3.097131,11.91567,17.25801,20.88643,10.92072,8.292902,4.301413,4.293604,6.241135,8.21662
134.7816,9.346239,11.43878,11.13964,10.6739,3.001397,11.26702,16.53204,19.93529,10.78705,8.095658,4.274254,4.088701,5.687929,7.685219
122.0472,9.114327,11.05233,10.86334,10.56719,2.921757,10.71823,15.89679,19.15152,10.78724,7.870823,4.361178,3.918282,5.08786,7.433204
109.8353,8.6453,10.70625,10.74208,10.27967,2.733077,10.33319,15.30822,18.36031,10.76232,7.708315,4.460446,3.843281,4.559895,7.19647
97.1458,8.347885,10.34859,10.41472,10.16094,2.442737,9.929254,14.6154,17.68797,10.82523,7.503631,4.683586,3.695532,4.117254,6.816404
85.53781,8.113651,9.996522,10.15238,10.00713,2.182507,9.693902,13.86259,17.06311,10.74642,7.322096,4.898277,3.642847,3.797776,6.505429
75.50529,7.728585,9.654749,9.85869,9.686922,1.848287,9.418191,13.21064,16.50977,10.72343,6.976826,4.864364,3.458929,3.428871,6.178069
