EL1: Electronic Ladder,A1: 4WkDry_F_2,B1: 4Wk_Dry_F_3,C1: 8WkDry_F_2,D1: 8WkDry_F_3,E1: 12WkDry_F_2,F1: 12WkDry_F_3,G1: 16WkDry_F_2,H1: 16WkDry_F_3,A2: 20WkDry_F_2,B2: 20WkDry_F_3,C2: 24WkDry_F_2,D2: 24WkDry_F_3,E2: 36WkDry_F_2,F2: 36WkDry_F_3,G2: 48WkDry_F_2,H2: 48WkDry_F_3
159.4942,14.0094,11.3595,14.48029,34.42244,22.71849,30.39719,18.75716,30.68789,8.466526,11.23501,6.686865,12.93078,11.5686,23.24037,18.28045,33.87611
202.4525,13.87556,11.03456,14.33075,34.02386,22.68285,29.64737,18.75144,29.84739,8.418842,11.1634,6.530201,12.93682,11.2456,22.69957,18.22185,33.49207
258.2606,13.78446,10.80435,14.10873,33.63718,22.54967,28.81584,18.72194,29.03019,8.275455,11.02066,6.454393,12.86648,10.97745,22.21052,18.2039,33.46236
319.0791,13.74686,10.61856,13.8516,33.22994,22.39825,27.91138,18.66317,28.15522,8.12603,10.8042,6.455025,12.60311,10.80443,21.86674,18.13004,33.43783
380.6234,13.69599,10.65546,13.72199,32.78514,22.17979,27.09706,18.59161,27.56762,7.978613,10.70812,6.430361,12.43064,10.61878,21.4679,18.09531,33.37937
434.3946,13.47805,10.72225,13.61501,32.50686,21.78501,26.61846,18.46749,27.26731,7.861652,10.61906,6.48683,12.29163,10.65039,21.25951,18.11103,33.29104
474.1948,13.42176,10.86553,13.49344,32.22601,21.50714,26.2625,18.23674,26.89954,7.953566,10.65089,6.491756,12.11669,10.81401,21.14567,17.95924,33.21931
496.6637,13.28355,11.06969,13.35466,32.01006,21.35405,26.18562,18.05109,26.58163,7.982454,10.57802,6.479965,11.95237,10.8055,21.04146,17.76152,33.12593
499.2065,13.10202,11.30433,13.20352,31.79017,21.18207,26.05113,17.91065,26.2555,7.976076,10.40565,6.452669,11.53952,10.76239,21.02412,17.51907,32.99321
485.083,12.99141,11.325,13.1203,31.40255,21.08261,26.05696,17.83231,26.03214,7.89728,10.45208,6.420929,10.98348,10.64557,20.93998,17.20306,32.95416
460.3896,12.8824,11.22392,13.01662,31.14618,21.0281,25.80961,17.76106,25.81791,7.884899,10.45737,6.277897,10.58547,10.48624,20.77829,17.1082,32.85819
427.2648,12.77742,11.12229,12.91955,30.83392,20.9138,25.54397,17.80334,25.53118,7.735245,10.48105,6.184381,10.40543,10.25273,20.60125,17.10815,32.90414
391.7967,12.71455,10.9277,12.71879,30.45511,20.67226,25.22745,17.82512,25.16481,7.647358,10.3364,6.013033,10.17965,10.06673,20.17282,16.99503,32.76808
351.8622,12.67624,10.77414,12.5822,30.05439,20.5019,24.84347,17.89213,24.80542,7.607033,10.25232,5.881012,10.1287,9.929276,19.61285,16.90022,32.46958
313.5379,12.6813,10.74967,12.34895,29.59506,20.19473,24.31969,17.83262,24.40429,7.675861,10.15981,5.735563,10.22127,9.664936,19.02304,16.77956,32.10827
275.9799,12.71747,10.61852,12.06642,29.24673,19.84579,23.76373,17.85996,23.97411,7.736809,10.11213,5.75948,10.35056,9.549345,18.44246,16.71515,31.80011
241.4358,12.88459,10.49282,11.88474,28.80443,19.54921,23.13703,17.76073,23.56017,7.723543,10.15905,5.79921,10.55807,9.411798,18.01409,16.626,31.5932
210.9331,13.07621,10.45253,11.62695,28.53662,19.50376,22.45366,17.70828,23.25807,7.63555,10.01109,5.825254,10.71648,9.345732,17.56161,16.5037,31.35507
184.3872,13.1052,10.37299,11.45047,28.31093,19.57022,21.79545,17.70867,23.06313,7.564339,9.888519,5.819857,10.74079,9.479591,17.16407,16.36369,31.17012
161.9705,12.9598,10.3385,11.30049,28.02926,19.4954,21.11817,17.79523,22.96102,7.554987,9.884796,5.764151,10.67491,9.644165,16.81277,16.25217,31.0261
143.8161,12.8835,10.22433,11.13344,27.8888,19.4825,20.2423,17.65693,22.80174,7.506491,9.755795,5.784002,10.52607,9.77544,16.49383,16.13316,31.02386
128.2083,12.70215,10.14767,11.01102,27.7222,19.32258,19.66481,17.63858,22.6153,7.430691,9.537828,5.712505,10.21537,9.829693,16.35116,16.0526,30.9109
116.2876,12.51915,9.959482,10.80772,27.34736,19.02402,19.09783,17.34825,22.40493,7.624376,9.246733,5.681173,9.763264,9.753366,16.02587,15.76207,30.68271
106.7961,12.38412,10.02147,10.68637,27.00402,18.76453,18.46792,17.16325,22.16163,7.808123,8.944298,5.609621,9.487057,9.68293,15.86802,15.60444,30.64332
100.4204,12.3259,10.12956,10.45982,26.68335,18.48774,17.94672,17.00363,22.00683,8.168798,8.835239,5.504009,9.200039,9.510044,15.83047,15.59793,30.87224
95.38192,12.27394,10.20796,10.33849,26.21144,18.27954,17.38466,16.83553,21.78486,8.341307,8.908573,5.638559,8.826714,9.387264,15.64725,15.58178,30.92697
93.35226,12.25478,10.33625,10.24254,25.76959,18.06767,16.94977,16.63072,21.73112,8.421286,9.198816,5.644051,8.588951,9.158747,15.48391,15.60088,31.06058
92.64267,12.21971,10.48622,10.06682,25.45699,18.11956,16.5385,16.60962,21.7843,8.433125,9.438765,5.558031,8.543074,8.984344,15.35531,15.64965,31.09527
94.22371,12.07798,10.54056,9.953555,25.18661,18.08649,16.19916,16.73824,21.79891,8.316324,9.76387,5.564053,8.532522,8.98798,15.16959,15.75965,30.97277
96.90433,11.95823,10.52142,9.79498,24.97333,17.96495,15.7852,16.77377,21.84628,8.144428,9.969551,5.665163,8.617605,9.132946,15.0753,15.92917,30.75905
102.3827,11.96403,10.32536,9.637959,24.77547,17.88359,15.32274,16.79466,21.7077,7.922846,9.992989,5.813786,8.495964,9.420584,14.86101,15.92165,30.64231
110.2861,11.83627,10.17622,9.385003,24.4801,17.70096,14.85114,16.7352,21.55355,7.812418,9.716118,5.884048,8.224821,9.77033,14.89064,15.97942,30.22572
122.4735,11.72714,10.04487,9.094655,24.14874,17.59415,14.41492,16.5179,21.38757,7.759089,9.19668,6.045008,8.016764,10.17922,15.03113,16.12172,29.89611
141.3798,11.66771,9.981516,8.959488,23.98341,17.50285,13.89908,16.42482,21.18511,7.784508,8.746874,5.892067,8.239813,10.76076,15.34671,16.48861,29.85201
170.7986,11.55795,9.924458,8.831821,23.91389,17.45055,13.6082,16.24153,21.07616,7.904276,8.50333,5.895662,8.344458,11.0949,15.60252,16.72272,29.7971
210.9362,11.51207,9.815186,8.691322,23.57825,17.35848,13.32701,15.91248,20.80964,8.052378,8.437296,5.96563,8.513046,11.27686,15.6254,16.77242,29.73865
259.3776,11.38863,9.7684,8.628273,23.34741,17.19292,13.06912,15.63955,20.52304,8.375483,8.554609,5.928429,8.578985,11.17104,15.6618,16.71057,29.82112
308.4174,11.32457,9.77845,8.564252,23.03068,17.02596,12.88328,15.37357,20.34939,8.490343,8.665714,5.803802,8.549038,10.86463,15.58474,16.38654,29.81273
355.5263,11.29961,9.752342,8.534245,22.81072,16.76785,12.55545,15.13686,20.26706,8.601559,8.895355,5.714567,8.54878,10.4747,15.37145,15.88296,29.79293
393.5872,11.29337,9.73201,8.418947,22.70318,16.67649,12.17567,14.66983,20.22284,8.583939,8.931746,5.647861,8.446283,10.05516,14.99377,15.3243,29.61538
419.0917,11.41797,9.77512,8.286015,22.62798,16.54126,11.66833,14.47453,20.06287,8.638664,8.922127,5.591778,8.25069,9.567156,14.43338,14.81216,29.39596
428.2565,11.59017,9.797638,8.027575,22.52843,16.49136,11.06766,14.14033,19.93512,8.604637,8.851044,5.473612,7.9835,9.256884,14.03287,14.45271,29.11586
422.171,11.92319,9.793428,7.861299,22.48763,16.53795,10.7041,13.9082,19.86322,8.507872,8.895668,5.489187,8.06616,9.28371,13.77109,14.40087,28.82685
403.9083,12.19952,9.76136,7.616397,22.48606,16.57497,10.36818,13.75898,19.83821,8.450626,9.107323,5.496447,8.451799,9.383537,13.48768,14.60598,28.7323
378.5743,12.36394,9.728064,7.335169,22.42794,16.57154,10.20184,13.70798,19.76212,8.418055,9.322186,5.591942,8.807058,9.374502,13.27034,14.80519,28.47148
349.6916,12.4888,9.596958,7.102661,22.00314,16.52043,10.05736,13.72005,19.38271,8.537859,9.534664,5.686008,9.1411,9.454226,13.02291,14.98873,28.35455
318.0304,12.49367,9.544588,6.949518,21.51193,16.56519,9.951731,13.69378,18.92747,8.67304,9.8349,5.848705,9.165024,9.710037,13.02954,15.02782,28.35069
283.594,12.40068,9.59519,6.820977,21.04717,16.57177,9.926146,13.66297,18.75968,8.649046,10.10712,5.835529,9.125486,9.991247,12.97004,14.90616,28.2993
251.2514,12.33768,9.62792,6.801729,20.68399,16.57184,9.771933,13.61024,18.68602,8.684502,10.27212,5.786095,9.034048,10.26892,12.86463,14.80361,28.50718
219.5008,12.21778,9.654551,6.704,20.41444,16.51163,9.602015,13.44458,18.42281,8.590363,10.32035,5.705843,8.747532,10.52946,12.65781,14.69583,28.62011
189.4948,12.21161,9.677355,6.73915,20.23889,16.37457,9.296507,13.39318,18.17583,8.536161,10.20853,5.589397,8.267513,10.7395,12.43693,14.90207,28.78885
161.8502,12.30903,9.666981,6.762662,20.01134,16.31232,9.007879,13.19638,18.06702,8.381748,10.07483,5.503628,7.818089,10.94573,12.09969,15.16724,28.92572
137.637,12.46556,9.744173,6.614829,20.03779,16.20918,8.818396,12.95757,17.9515,8.264347,10.07248,5.622671,7.65197,11.03945,11.82996,15.38784,28.90918
116.0849,12.44869,9.749655,6.385994,20.11375,16.05956,8.595407,12.8159,18.01733,8.200222,9.850658,5.781096,7.738913,10.88952,11.71556,15.75508,28.86991
97.27939,12.39603,9.74843,6.150512,20.08869,15.89869,8.314486,12.76269,18.07141,8.18586,9.362062,5.761585,7.998875,10.59985,11.82841,16.07248,28.59236
82.55047,12.30703,9.810621,5.911086,19.96596,15.75795,8.129236,12.78409,18.03059,8.285715,8.804949,5.865705,8.140963,10.19122,12.00208,16.17791,28.27962
70.45276,12.23196,9.844561,5.647688,19.81484,15.67504,7.964231,12.7138,17.92524,8.366684,8.422325,5.952023,8.245872,9.865108,12.30526,16.09745,27.97845
60.37433,12.03854,9.824726,5.487334,19.72069,15.62269,7.908056,12.80573,18.04256,8.499554,8.20425,5.903341,8.559679,9.418154,12.48208,15.8614,27.64205
52.84796,12.02419,9.749105,5.384028,19.6981,15.51781,7.936502,12.9417,17.83299,8.583298,8.006968,5.848125,8.652914,9.145494,12.53653,15.42283,27.59515
46.54646,12.07192,9.709583,5.252222,19.49515,15.40787,7.928411,13.10553,17.51202,8.659315,7.970837,5.660761,8.631563,8.990314,12.45233,14.94809,27.56408
41.43076,12.11209,9.577805,5.274541,19.39856,15.313,7.801161,13.28555,17.23338,8.701254,7.797615,5.486317,8.391169,8.981892,12.09874,14.61342,27.46618
37.51205,12.28468,9.488209,5.281322,19.22188,15.2271,7.579184,13.43352,16.98901,8.660955,7.842798,5.44397,8.215687,9.097481,11.52829,14.32172,27.20823
34.6571,12.44657,9.507751,5.112688,19.18307,15.09866,7.189249,13.40396,16.67198,8.624594,7.906258,5.542847,8.176838,9.283758,10.9864,14.04326,26.92699
32.13435,12.44677,9.441111,5.035612,19.06711,14.9416,6.747526,13.33171,16.46028,8.630497,7.899946,5.600573,8.280348,9.405003,10.71448,13.92195,26.66193
30.0269,12.53727,9.481829,4.908924,18.80671,14.8394,6.325022,13.13836,16.14319,8.679556,7.836798,5.483047,8.495636,9.430592,10.61122,13.87178,26.44681
28.46075,12.55247,9.520317,4.76046,18.63749,14.76723,6.009859,12.83231,15.80329,8.758789,7.861546,5.497589,8.535336,9.313238,10.56247,14.08679,26.30235
26.90372,12.47613,9.503647,4.630587,18.54516,14.67707,5.900724,12.41219,15.36634,8.643185,8.014212,5.451736,8.580524,9.113018,10.50066,14.186,26.18694
25.56643,12.38349,9.412062,4.554343,18.40536,14.72397,5.837984,12.02453,15.11453,8.697224,8.165184,5.403801,8.658073,8.864265,10.52686,14.38428,26.13424
24.37341,12.40158,9.281258,4.509808,18.26498,14.66219,5.83824,11.57637,14.80257,8.695154,8.392202,5.278225,8.370165,8.64642,10.5828,14.55239,26.18532
23.58046,12.39536,9.179731,4.374125,18.10081,14.6585,5.709597,11.15804,14.74297,8.658667,8.687986,5.023664,8.146694,8.43535,10.54296,14.57165,26.28593
22.75212,12.27342,8.952715,4.237515,18.15153,14.54324,5.521093,10.84619,14.83451,8.629719,8.98234,4.831993,7.977955,8.336544,10.35229,14.38441,26.35942
22.14318,12.25014,8.838507,4.192903,18.1605,14.4077,5.354151,10.7364,15.03799,8.55624,9.278145,4.770639,7.71377,8.306643,10.11692,14.21016,26.27441
21.61739,12.39003,8.640141,4.051871,18.08379,14.25915,5.137365,10.72788,15.19193,8.598648,9.40456,4.719282,7.67066,8.243881,9.788471,13.96445,26.14489
20.96795,12.42554,8.433464,3.979004,17.96588,14.13135,4.998236,10.90719,15.23586,8.692135,9.603287,4.683571,7.975592,8.161062,9.675812,13.53395,26.10717
20.34533,12.42284,8.344429,3.872577,17.70108,14.08337,4.982397,11.22472,15.12691,8.83621,9.734364,4.510405,8.699951,7.947393,9.520708,13.20011,26.09804
19.55369,12.38488,8.227074,3.756439,17.61989,14.07348,4.948538,11.58911,14.9468,8.878473,9.843704,4.514349,9.42354,7.735863,9.307405,13.07371,26.01221
18.72646,12.37758,8.249592,3.686835,17.37043,14.06575,4.954233,11.94681,14.78392,8.745083,9.87059,4.543234,9.905382,7.764698,9.15279,13.05037,25.86437
18.06227,12.4665,8.310291,3.560186,17.08637,14.1741,4.876028,12.13255,14.67699,8.709164,9.925575,4.694336,10.1148,7.770258,9.133039,13.24566,25.66448
17.34932,12.51265,8.385397,3.494894,16.78521,14.11413,4.747801,12.0662,14.61991,8.563662,9.974762,4.930079,10.01477,7.700556,9.173361,13.61679,25.61729
16.862,12.41868,8.464596,3.386172,16.55636,14.05337,4.641443,11.81741,14.60943,8.306177,9.883823,5.179432,9.969002,7.801193,9.233217,13.91841,25.62293
16.39036,12.39837,8.549973,3.369882,16.39746,14.01781,4.631563,11.47765,14.66293,8.05855,9.856377,5.41659,9.641893,7.82093,9.355118,14.22731,25.675
15.86924,12.54649,8.644691,3.378714,16.09957,13.96476,4.704878,11.00442,14.54593,8.008369,9.779392,5.677059,9.005243,7.840771,9.396809,14.58696,25.63905
15.43531,12.68359,8.57192,3.271702,15.90191,13.9194,4.64324,10.63254,14.43345,8.035189,9.812374,5.811005,8.313259,7.763691,9.389328,14.70415,25.46124
15.2607,12.65556,8.49227,3.235986,15.79981,13.72996,4.543612,10.2838,14.20112,8.061766,9.997681,5.766094,7.853462,7.678192,9.361876,14.5793,25.40902
15.06444,12.49678,8.434071,3.173174,15.66554,13.45779,4.494692,9.909882,13.87525,8.148809,10.27028,5.416006,7.629713,7.462605,9.249901,14.34922,25.2479
14.83599,12.29359,8.260086,3.146933,15.59894,13.28195,4.300529,9.694624,13.63544,8.184042,10.57468,5.03554,7.473104,7.321533,9.177259,14.01634,25.11521
14.61701,12.07138,8.052883,3.161994,15.44481,13.18401,4.218843,9.613518,13.40805,8.273169,10.88311,4.715082,7.317387,7.244026,9.342701,13.88228,24.90628
14.32147,11.85379,7.870281,3.036672,15.4434,13.21315,4.285709,9.500696,13.3234,8.335686,11.13416,4.604353,7.317307,6.961485,9.47187,13.69166,24.72157
13.9205,11.42953,7.742859,3.090719,15.27632,13.27258,4.240904,9.495245,13.32911,8.463741,11.04829,4.49708,7.478464,6.812786,9.554041,13.68331,24.70234
13.43469,11.01184,7.596439,3.022098,15.241,13.2817,4.25894,9.461906,13.4199,8.51779,10.79092,4.72599,7.847914,6.827436,9.54376,13.72842,24.68096
13.04265,10.79298,7.547354,3.019967,15.05896,13.26689,4.342743,9.403894,13.65944,8.658167,10.61414,5.129219,8.220537,6.744513,9.682127,13.83682,24.70284
12.63771,10.83604,7.584991,2.986398,14.70543,13.23897,4.319418,9.277283,13.75634,8.846991,10.45086,5.790676,8.604036,6.734035,9.713558,14.07667,24.65414
12.33934,10.75309,7.71891,2.858573,14.47433,13.14774,4.233944,9.288008,13.80863,8.80168,10.63083,6.503349,8.766199,6.692011,9.634207,14.24676,24.49374
12.20116,10.69736,7.851351,2.811638,14.39928,12.76753,4.138498,9.175718,13.51889,8.615755,10.94693,7.028299,8.838802,6.690504,9.539063,14.36721,24.55317
11.92788,10.75881,7.853796,2.773685,14.22231,12.39171,4.018635,8.968931,13.12368,8.403177,11.22353,7.41573,8.932236,6.606449,9.4034,14.32159,24.51709
11.69658,10.89762,7.810604,2.687971,14.07236,12.14662,4.078445,8.859304,12.6473,8.111837,11.37343,7.571907,8.850866,6.457285,9.354498,14.21056,24.62601
11.36579,11.04211,7.747746,2.685915,13.97085,11.95588,4.44277,8.884069,12.27901,7.902767,11.38475,7.534761,8.614544,6.350777,9.47275,14.25266,24.57685
10.9402,11.08693,7.624561,2.586733,13.86244,11.8587,4.951609,9.024223,12.0862,7.706213,11.25814,7.416206,8.483448,6.159628,9.515293,14.08092,24.59262
10.75631,10.93859,7.550673,2.514237,13.63215,11.81576,5.230471,9.189066,11.97071,7.57925,10.85976,7.017281,8.366077,6.166508,9.661379,14.0349,24.54787
10.48614,10.75163,7.349833,2.322126,13.58837,11.71031,5.557371,9.172895,11.99885,7.541594,10.47185,6.625822,8.345469,6.15484,9.795656,13.95957,24.56424
10.28107,10.54842,7.304783,2.192842,13.36604,11.56603,5.847574,9.118547,12.17244,7.600925,10.2522,6.227158,8.426697,6.003681,10.10192,14.06226,24.50966
10.23685,10.45233,7.326271,2.144156,13.11611,11.53382,6.051218,9.254328,12.41621,7.494768,10.0661,5.808233,8.665922,5.819868,10.39829,14.24706,24.41534
10.16339,10.21499,7.367779,2.061284,12.91068,11.48039,6.087957,9.302818,12.61666,7.35523,10.01782,5.542053,8.871994,5.632736,10.61844,14.38916,24.28154
9.926272,10.07701,7.411739,2.042869,12.85983,11.3531,5.896219,9.281345,12.81623,7.129356,10.11672,5.399307,8.909039,5.542728,10.80222,14.44765,24.29199
9.68505,10.07336,7.30357,2.031976,12.65361,11.37068,5.677446,9.156643,12.79396,7.022661,10.00317,5.448915,8.926392,5.299582,10.72417,14.4847,24.19813
9.49529,10.127,7.299366,1.947871,12.4396,11.35379,5.539068,9.063215,12.78873,6.878105,9.861488,5.43659,8.982971,5.105873,10.6287,14.55877,24.15637
9.363746,10.14312,7.289431,2.039933,12.14291,11.33613,5.439161,9.187778,12.76477,6.776262,9.693787,5.349604,9.044447,4.956526,10.52362,14.76849,24.00517
9.389474,10.02152,7.138288,2.002509,11.88535,11.22455,5.420153,9.141548,12.58448,6.866171,9.42277,5.197466,9.313568,4.734133,10.48309,14.99007,23.90768
9.438195,9.773687,6.949984,1.964531,11.65819,11.1607,5.31415,8.951714,12.35919,7.033661,8.963842,5.097345,9.662258,4.667337,10.51067,15.36861,23.77578
9.400531,9.526855,6.784143,1.924922,11.46472,11.06855,5.582952,8.738979,12.04078,7.443638,8.633078,4.77795,9.98855,4.415745,10.49533,15.63048,23.71178
9.311664,9.264915,6.744011,1.826521,11.27625,10.90311,5.828901,8.646574,11.90605,7.807158,8.355019,4.505142,10.06797,4.126371,10.46833,15.91736,23.62038
9.360101,9.11067,6.767101,1.878759,11.15281,10.70073,6.113897,8.743378,11.76712,8.090462,8.262096,4.3463,10.18378,3.975067,10.43035,16.1146,23.60929
9.367885,8.984667,6.638058,1.803349,11.06528,10.57059,6.09461,8.61133,11.75039,8.281721,8.111193,4.475702,10.04519,3.999699,10.22124,16.17678,23.48697
9.111299,8.96023,6.606527,1.725042,10.89507,10.44502,5.950888,8.521702,11.90794,8.272684,8.268557,4.996088,9.681034,4.203222,9.979635,16.24186,23.30938
8.719924,9.040291,6.560129,1.668538,10.73289,10.39809,5.893572,8.486107,11.88256,8.204338,8.332712,5.590199,9.289398,4.505932,9.7861,16.25451,23.18184
8.522365,9.065039,6.51149,1.535731,10.6356,10.28733,5.596991,8.416311,11.98931,7.991009,8.554556,5.95434,8.945492,4.768373,9.612484,16.11423,23.09154
8.265935,9.010729,6.373915,1.582813,10.42534,10.20655,5.477404,8.350857,12.0754,7.800257,8.679604,6.168133,8.610353,4.771149,9.637735,15.98338,22.94025
8.196654,8.873909,6.13908,1.540812,10.25427,10.11234,5.324282,8.100737,12.14829,7.80859,8.851667,6.132227,8.339272,4.69739,9.644182,15.80336,22.88972
8.012654,8.67168,5.960526,1.521937,10.0753,10.06733,5.332911,7.859425,12.27878,7.731512,8.838673,6.079718,8.076229,4.562487,9.6562,15.65474,22.79683
7.826961,8.609921,5.895233,1.531541,9.901758,9.923521,5.574171,7.738613,12.56979,7.894373,8.94978,5.76483,7.759781,4.147078,9.703156,15.40825,22.70369
7.440206,8.428522,5.756567,1.52564,9.771578,9.805073,5.841883,7.843321,12.88939,8.013838,9.157637,5.450142,7.277037,3.906923,9.665846,15.37141,22.58271
7.225717,8.289043,5.566742,1.530539,9.779985,9.708328,6.186949,7.902948,13.10382,8.047167,9.711803,5.200413,7.032728,3.799137,9.665882,15.57381,22.55379
7.17373,8.071152,5.342836,1.428322,9.712244,9.730646,6.490435,7.907877,13.31572,8.132925,10.16463,4.99898,6.88308,3.813707,9.640287,15.95026,22.3026
6.929011,7.961069,5.28512,1.385847,9.599451,9.656046,6.752581,7.940241,13.50024,8.166431,10.70115,5.069952,6.810175,3.824394,9.697515,16.27276,22.09279
6.670002,7.991344,5.244421,1.298216,9.613379,9.561937,7.051111,8.05888,13.49628,8.283421,11.07205,5.014978,6.909674,3.921026,9.695654,16.55327,22.05674
6.534923,8.056808,5.169418,1.208827,9.679228,9.468155,7.101812,7.893343,13.35138,8.471334,11.16114,4.807842,6.9673,3.907291,9.643927,16.75834,21.91174
6.438015,8.004187,5.146755,1.168066,9.647734,9.393196,7.262201,7.745321,13.14074,8.710426,10.77397,4.706892,7.088739,3.687078,9.649652,16.71457,21.71608
6.533257,7.937698,5.098005,1.13568,9.463762,9.309776,7.17877,7.560383,12.84974,8.964573,10.22442,4.603397,7.14728,3.582308,9.741846,16.47475,21.65095
6.545789,7.990778,5.290638,1.057891,9.230276,9.181408,7.211863,7.162838,12.7921,9.089363,9.379847,4.51548,7.039787,3.533865,9.867165,16.2616,21.45285
6.555316,8.000435,5.387554,1.082485,9.048094,8.956146,7.089716,6.927162,12.78895,9.154461,8.609083,4.503382,6.918119,3.566507,10.00838,15.83403,21.29388
6.438367,7.814383,5.425898,1.066733,8.91276,8.926022,6.993658,6.924652,12.57921,9.068848,8.129358,4.532171,6.82411,3.759954,10.15014,15.56093,21.11896
6.381869,7.777788,5.394417,1.054928,8.860071,8.946146,7.001982,6.762836,12.42912,8.94516,8.14546,4.62977,6.792629,4.060839,10.40092,15.20788,21.06176
6.320765,7.725048,5.401409,1.058899,8.790819,8.943535,7.129606,6.726439,12.14953,9.038706,8.246058,4.696566,6.912636,4.472425,10.56382,15.02613,20.95832
6.14119,7.838083,5.388607,1.204064,8.833551,8.909876,7.1985,6.661856,11.92078,9.180876,8.427691,4.844303,7.055458,4.888309,10.61611,15.09022,21.00457
5.945993,7.907988,5.194143,1.250066,8.878153,8.885136,7.369631,6.675386,11.7984,9.403923,8.596952,4.864105,7.20402,5.19269,10.4995,15.47962,21.02314
5.762953,8.12771,5.044876,1.274063,8.896852,8.878746,7.554075,6.634291,11.76276,9.641479,8.669121,4.717628,7.350594,5.273331,10.48903,16.00483,20.89371
5.588173,8.070673,4.845654,1.19137,8.95376,8.811581,7.767149,6.552654,11.72948,9.757553,8.654627,4.658897,7.511675,5.404373,10.56787,16.51596,20.79989
5.522785,8.08584,4.713259,1.158652,8.834188,8.6385,8.028673,6.514301,11.63805,9.672483,8.539574,4.486193,7.692635,5.432827,10.86343,16.88445,20.68209
5.494606,8.174021,4.673763,1.085531,8.722418,8.426008,8.338041,6.311676,11.6584,9.305853,8.304846,4.19244,7.751595,5.284731,10.95663,17.21186,20.50227
5.46798,8.14259,4.627487,0.9975061,8.476274,8.242491,8.497168,6.176121,11.59256,8.733694,7.969866,4.165752,7.753355,5.072792,11.10656,17.28474,20.36092
5.308587,8.112139,4.670971,0.8703566,8.228434,8.127953,8.562956,5.975216,11.45989,8.196169,7.74633,4.30158,7.80855,4.762274,11.20641,17.08271,20.1953
5.249495,8.138096,4.74048,0.7588696,8.071592,8.081261,8.738783,5.669621,11.34525,7.80183,7.64986,4.510487,7.690845,4.649361,11.20425,16.57069,20.01837
5.238706,7.990953,4.812233,0.6418257,7.8449,7.961206,8.831636,5.415848,11.20043,7.621778,7.419422,4.711777,7.780153,4.675545,11.00512,16.22389,19.95128
5.190334,7.791849,4.911381,0.6910214,7.619814,7.980747,8.732931,5.206819,11.12637,7.678371,7.135309,4.989071,7.875456,4.783518,10.898,15.95935,19.88617
5.051305,7.52227,4.885881,0.6682167,7.483664,7.995472,8.597193,5.199824,11.2009,7.859886,6.909887,5.175861,7.901657,4.990442,10.793,15.69673,19.80706
4.876223,7.305559,4.859034,0.5410371,7.419317,8.086582,8.454573,5.33866,11.29449,8.001408,6.700274,5.274906,7.903748,5.100004,10.77767,15.54864,19.75811
4.631876,6.96356,4.716585,0.4639063,7.438547,8.085796,8.173136,5.408254,11.4579,8.070297,6.509733,5.424955,7.942896,5.318695,10.88946,15.33548,19.72581
4.561522,6.777185,4.627817,0.4613423,7.365286,7.977606,8.072355,5.501362,11.49795,8.188549,6.109398,5.330603,7.788181,5.326809,10.90425,15.06314,19.68927
4.465994,6.736628,4.428684,0.4596705,7.343096,7.840263,8.125975,5.48305,11.46227,8.225672,5.801365,5.111162,7.471399,5.24481,10.88941,14.82977,19.67184
4.224935,6.867285,4.285295,0.4285102,7.371439,7.625237,8.456488,5.543346,11.38764,8.278215,5.702423,4.866138,7.04114,4.993994,10.95623,14.71918,19.52636
4.138312,6.992373,4.118437,0.3919692,7.399702,7.44956,8.581167,5.527488,11.14414,8.35808,5.819099,4.518318,6.773148,4.824986,10.82824,14.49208,19.19436
4.119016,7.106224,3.984364,0.4264283,7.487555,7.47924,8.821589,5.525742,10.9471,8.400217,6.132288,4.129267,6.321388,4.646322,10.5586,14.43614,18.9305
4.15511,7.123713,4.022692,0.4320636,7.410284,7.379585,8.772753,5.487561,10.61095,8.524038,6.77549,3.711813,6.049873,4.70635,10.41835,14.49104,18.91968
4.014673,7.073917,4.232233,0.4907279,7.279505,7.304518,8.738527,5.454874,10.24575,8.544628,7.294662,3.375124,5.741407,4.743464,10.42756,14.53784,18.84611
3.865959,7.071976,4.419428,0.55756,7.213564,7.222027,8.759348,5.463931,10.02403,8.555147,7.604189,3.087145,5.525873,4.933836,10.51892,14.63892,18.77963
3.694413,6.873783,4.563883,0.4625254,7.047113,7.196604,8.955313,5.544082,9.896372,8.268751,7.658863,2.980528,5.195536,4.871967,10.55556,14.76197,18.79422
3.649324,6.694336,4.713209,0.4357386,6.947786,7.138771,9.077997,5.542498,9.983212,7.991354,7.325184,3.076834,4.986204,4.734211,10.6619,14.77927,18.72345
3.608536,6.576885,4.743916,0.4439421,6.813726,7.025492,9.42359,5.505291,10.15389,7.761223,6.55055,3.340796,4.693512,4.525291,10.59511,14.8183,18.67679
3.568916,6.614935,4.671724,0.3504391,6.764105,6.874149,10.03448,5.499053,10.25022,7.57033,5.70709,3.587372,4.475334,4.166027,10.70316,15.00397,18.46529
3.633841,6.638836,4.433655,0.3490443,6.77569,6.566151,10.69119,5.553473,10.40644,7.463457,4.939983,3.712168,4.392204,3.582981,10.71169,15.44415,18.11101
3.723514,6.597124,4.055294,0.1901026,6.593538,6.438057,10.91439,5.579337,10.41562,7.298386,4.280876,3.916494,4.416435,3.087099,10.46606,15.80977,17.54694
