EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 28WkFrozen_F_2,F2: 28WkFrozen_F_3,G2: 20WkDry_F_2
141.3798,38.25616,6.59057,11.2117,19.85634,16.38914,17.17618,12.62748,8.51171,12.79812,13.17676,16.51354,8.796953,23.45676,14.25167,7.024839
170.7986,37.84732,6.687834,11.22843,20.05075,16.28832,17.06692,12.46621,8.542455,13.28651,13.03793,16.32258,8.746979,23.53796,14.32951,6.992634
210.9362,37.26593,6.853624,11.14529,20.07157,16.02678,16.86757,12.25494,8.469335,13.58573,12.94608,15.95778,8.800852,23.59945,14.23439,7.056011
259.3776,36.5921,6.977716,11.08601,19.87346,15.84402,16.76416,12.02304,8.266686,14.05908,12.7406,15.70277,8.808863,23.63793,14.18292,7.069614
308.4174,36.08152,7.191973,10.9878,19.39564,15.74411,16.57281,11.95831,8.052392,14.23119,12.51327,15.40419,8.689404,23.54671,13.9969,7.056652
355.5263,35.80606,7.451214,10.93355,19.0203,15.73754,16.40753,11.88917,7.854842,14.23772,12.34431,15.27701,8.666117,23.69711,13.9014,7.050516
393.5872,35.33831,7.615084,10.87714,18.84756,15.52751,16.04218,11.88624,7.607394,14.18517,12.05323,15.03676,8.561039,23.7357,13.89825,7.11698
419.0917,35.04929,7.796005,10.9609,18.73709,15.33539,15.53107,11.84338,7.521998,14.03344,11.82377,14.99221,8.422457,23.64472,14.30529,7.121914
428.2565,34.87543,7.771194,11.04828,18.86662,15.21441,15.0214,11.82608,7.548564,13.9118,11.79003,14.94951,8.376619,23.70299,14.55026,7.232327
422.171,34.70505,7.869078,11.08074,19.04202,15.13977,14.51211,11.82578,7.516807,13.81549,11.66914,14.91674,8.169577,23.61112,15.08605,7.23251
403.9083,34.51845,8.062347,10.98839,19.24242,15.04529,14.0975,11.64979,7.406199,13.65161,11.57343,15.00018,7.921144,23.33675,15.73277,7.14501
378.5743,34.36376,8.225195,10.90092,19.32331,14.98625,13.77304,11.45212,7.236686,13.49098,11.34871,15.20008,7.748791,23.02226,16.03006,7.066629
349.6916,34.07846,8.448002,10.66438,19.29363,14.82292,13.49388,11.29269,7.050035,13.36703,11.19353,15.40693,7.714745,22.64495,16.15921,7.071709
318.0304,33.67505,8.696875,10.32295,19.318,14.65343,13.30162,11.07614,7.041593,13.2347,11.0702,15.61698,7.641108,22.14,16.29959,7.005884
283.594,33.38919,8.939032,9.989904,19.31698,14.41858,13.00857,10.83989,7.074048,13.12258,10.95558,15.65032,7.545343,21.58422,16.22637,6.921497
251.2514,33.11235,9.129879,9.656691,19.314,14.18768,12.84404,10.62569,7.059812,13.04815,10.84728,15.66625,7.521662,21.19865,16.10532,6.778925
219.5008,32.68916,9.229458,9.332144,19.37821,13.87852,12.61939,10.4102,7.005253,12.81138,10.8278,15.52123,7.42456,20.7499,15.90716,6.680891
189.4948,32.32705,9.442135,9.253044,19.2016,13.69729,12.35976,10.33573,7.049577,12.57421,10.80262,15.32106,7.355528,20.36017,15.87222,6.613493
161.8502,31.89694,9.616899,9.166016,19.14233,13.50472,12.20587,10.32227,7.06986,12.24988,10.80699,15.00887,7.405876,20.23089,15.61464,6.768913
137.637,31.42619,9.928598,9.164289,19.00605,13.31979,12.10067,10.23415,6.972269,12.15514,10.63681,14.72301,7.360819,20.05719,15.55521,6.870573
116.0849,31.00994,10.09439,9.186918,18.95328,13.10304,11.94444,10.17466,6.847784,12.11825,10.33694,14.45939,7.271242,19.9591,15.40872,7.054123
97.27939,30.73662,10.21965,9.165613,18.92324,12.88163,11.89084,10.02987,6.74594,12.14002,9.899895,14.34204,7.062234,19.99327,14.77075,7.159914
82.55047,30.44252,10.23264,9.126221,19.21145,12.70505,11.85919,9.969755,6.807808,12.25605,9.61434,14.16138,7.025885,20.2384,14.24364,7.289665
70.45276,30.0689,10.25623,8.9389,19.66537,12.47602,11.74257,9.882227,7.068652,12.23796,9.482033,13.79564,7.052949,20.34551,13.74687,7.368155
60.37433,29.78979,10.17332,8.80171,20.15337,12.25233,11.42399,9.705032,7.190526,12.49534,9.214344,13.46357,7.091797,20.51436,13.28855,7.38698
52.84796,29.60583,10.00809,8.582645,20.40601,12.10071,11.25749,9.571852,7.150268,12.73617,9.049782,13.21491,7.099622,20.65001,12.90454,7.312838
46.54646,29.39787,9.940323,8.338596,20.45401,11.93181,11.07842,9.421028,7.030528,12.81787,8.899141,13.13911,6.962429,20.68875,12.77527,7.347654
41.43076,29.06446,9.978622,8.286848,20.10017,11.79887,10.86208,9.410713,6.805356,12.7494,8.692062,13.11162,6.795177,20.71282,12.84323,7.384958
37.51205,28.6985,10.05936,8.149797,19.57319,11.56759,10.6815,9.346067,6.436053,12.63606,8.621286,12.96232,6.731491,20.52114,13.04282,7.485907
34.6571,28.21492,10.35797,8.104736,18.8878,11.4488,10.43637,9.342606,6.132664,12.58947,8.463972,12.93952,6.607815,20.18098,13.14472,7.546595
32.13435,27.73675,10.64644,8.024311,18.32057,11.25902,10.10878,9.355209,5.842005,12.42594,8.209753,12.72015,6.438596,19.76441,13.07656,7.502943
30.0269,27.23398,10.92042,7.993441,17.92613,11.02456,9.864816,9.225477,5.629369,12.25722,7.977381,12.57086,6.304706,19.50109,12.74711,7.34193
28.46075,26.81584,11.11399,8.039145,17.83816,10.82388,9.674186,9.076311,5.575294,12.22392,7.853558,12.39295,6.290699,19.43523,12.33117,7.312153
26.90372,26.44556,11.30637,7.902754,17.94668,10.66039,9.447402,8.972023,5.722102,12.08452,7.806738,12.17365,6.317311,19.06532,11.66705,7.384274
25.56643,26.2431,11.41449,7.880119,18.05061,10.5006,9.235785,8.92013,5.871449,12.04671,7.700346,12.08753,6.392265,18.98112,11.01663,7.562567
24.37341,26.18827,11.45493,7.773022,18.12,10.34562,9.213487,8.815922,5.96293,12.0389,7.754988,12.02659,6.281998,18.72701,10.24871,7.631445
23.58046,26.10383,11.45688,7.730669,17.93779,10.20678,8.964082,8.632675,5.875433,11.9339,7.773468,12.03981,6.148067,18.39113,9.639289,7.851305
22.75212,26.03788,11.40157,7.745317,17.73288,10.1342,8.793824,8.48562,5.772917,11.80333,7.917149,12.11572,6.041211,18.06032,9.261193,8.046555
22.14318,25.9015,11.31477,7.563665,17.54063,10.08121,8.63211,8.309406,5.632539,11.7849,8.137831,11.93091,5.980708,17.58264,9.045236,8.18358
21.61739,25.67134,11.34048,7.398733,17.41363,10.05069,8.434251,8.241297,5.652134,11.72886,8.374916,11.80075,5.86012,17.02731,8.818595,8.314215
20.96795,25.2919,11.27177,7.065761,17.34899,9.951853,8.209144,8.11718,5.61661,11.71679,8.572914,11.48363,5.745932,16.61484,8.702163,8.237135
20.34533,24.7875,11.21706,6.92084,17.33299,9.718239,8.001098,8.066195,5.589052,11.82293,8.580853,11.34125,5.734521,16.4752,8.726415,8.150532
19.55369,24.43837,11.19794,6.757939,17.39658,9.513186,7.811917,7.96398,5.503711,12.02289,8.525608,11.20076,5.644421,16.52786,8.837714,8.025465
18.72646,23.99051,11.12974,6.543068,17.47377,9.33795,7.565303,7.912142,5.44821,12.08345,8.30052,11.17552,5.596306,16.40932,8.966155,7.963455
18.06227,23.7233,11.05305,6.400653,17.43385,9.147722,7.428927,7.914885,5.432969,12.1477,7.974947,11.18218,5.547612,16.52124,9.11382,7.88051
17.34932,23.3077,10.92853,6.235993,17.40858,9.03874,7.40112,7.838472,5.351225,12.15484,7.533703,11.13136,5.429684,16.45457,9.181277,7.614208
16.862,23.01421,10.9511,6.320996,17.28204,8.88179,7.263869,7.698753,5.10803,12.0128,7.15332,11.00804,5.389348,16.42285,9.297479,7.504749
16.39036,22.81557,11.02131,6.46093,17.37288,8.777098,7.229129,7.521685,5.015838,11.90718,6.90737,10.83617,5.371074,16.42693,9.377957,7.395657
15.86924,22.71857,11.0561,6.604397,17.65765,8.642838,7.301927,7.288626,4.93811,11.75194,6.788311,10.58516,5.373428,16.45139,9.296844,7.264965
15.43531,22.64038,11.06223,6.760043,18.02557,8.507673,7.339536,7.175924,4.895259,11.44965,6.777828,10.45073,5.378085,16.33901,9.027522,7.276493
15.2607,22.55573,11.07723,6.761235,18.3375,8.423195,7.33233,7.145174,4.926708,11.29346,6.900541,10.38942,5.381928,16.36068,8.631413,7.197353
15.06444,22.54711,11.10493,6.739275,18.63777,8.247465,7.275634,7.188227,4.965562,11.13725,6.913277,10.51285,5.419069,16.51672,8.222737,7.202751
14.83599,22.44991,11.02164,6.655543,18.77973,8.063358,7.261037,7.154421,5.004122,11.02894,7.082277,10.53846,5.354692,16.48329,7.953671,7.122925
14.61701,22.13127,11.00473,6.548567,18.87608,7.905037,7.0503,7.154116,5.103395,10.95889,7.180758,10.63488,5.312317,16.42586,7.74631,7.130718
14.32147,21.82212,11.00342,6.351566,18.78798,7.722977,6.859971,7.202013,5.198146,10.85061,7.112238,10.59912,5.273946,16.23363,7.666202,7.18885
13.9205,21.29451,10.90733,6.175813,18.69504,7.55979,6.620141,7.230865,5.229085,10.71851,7.023712,10.36603,5.211701,16.11261,7.669353,7.332125
13.43469,20.8404,10.90727,6.191857,18.55681,7.396774,6.375161,7.180119,5.122465,10.55682,7.10404,10.05058,5.199496,16.07265,7.731351,7.418814
13.04265,20.31561,10.79339,6.236529,18.31144,7.218098,6.113731,7.030132,5.061917,10.44585,7.084143,9.692633,5.231605,15.87422,7.777747,7.5648
12.63771,19.90128,10.68219,6.20236,18.07921,7.052183,5.953534,6.862387,4.938313,10.16292,7.050278,9.4046,5.255116,15.84776,7.666224,7.702255
12.33934,19.5164,10.54131,6.124336,17.73627,7.046955,5.809448,6.761091,4.711065,9.917318,6.957165,9.232056,5.279461,15.66751,7.424996,7.966455
12.20116,19.39316,10.43055,6.005322,17.35154,7.044594,5.747011,6.664656,4.561378,9.713987,7.023033,9.143398,5.223633,15.45636,7.12617,8.058695
11.92788,19.40063,10.28751,5.913198,17.1109,7.0285,5.65324,6.604958,4.315494,9.676226,6.988352,9.012274,5.10512,15.22361,6.962047,8.197807
11.69658,19.36242,10.23035,5.942984,16.86786,6.879599,5.705747,6.477655,4.248643,9.748701,7.116825,8.908875,4.961166,14.80965,6.876826,8.168308
11.36579,19.30307,10.40998,5.902735,16.86553,6.861759,5.719074,6.490459,4.225945,9.940813,7.099829,8.828087,4.906546,14.60312,6.809563,8.14698
10.9402,19.25218,10.63681,5.920619,16.95047,6.83075,5.717296,6.494228,4.182272,10.17443,6.985641,8.795828,5.005165,14.35958,6.829625,8.145092
10.75631,19.07712,10.8391,5.890984,17.20845,6.756939,5.630072,6.524773,4.2546,10.30469,6.954346,8.593531,5.015698,14.30396,6.928457,8.020443
10.48614,18.869,10.99176,5.959721,17.50044,6.733587,5.529154,6.559559,4.17759,10.33346,6.837708,8.466927,5.134707,14.19349,6.947257,7.844685
10.28107,18.47112,11.04055,5.991389,17.6611,6.502665,5.412029,6.650206,4.159191,10.17771,6.551985,8.352114,5.220242,14.09797,6.903383,7.794886
10.23685,18.00531,11.11658,5.795375,17.68753,6.459337,5.395297,6.579483,4.140133,9.850664,6.263971,8.286373,5.219571,14.03538,6.720453,7.654238
10.16339,17.70406,11.12726,5.700952,17.56778,6.493437,5.323449,6.498022,3.99493,9.774065,6.117083,8.203173,5.183933,13.78107,6.524028,7.75906
9.926272,17.37577,11.22534,5.684191,17.293,6.557623,5.206395,6.424658,3.817466,9.885633,6.030046,8.089296,4.990544,13.5062,6.355101,7.754448
9.68505,17.15137,11.14836,5.613168,16.98685,6.530371,5.082017,6.25018,3.653784,10.37722,5.935125,8.012905,4.867188,13.13368,6.283869,7.839844
9.49529,16.98902,11.1121,5.56015,16.72891,6.447489,5.032604,5.961251,3.525073,10.89544,5.934698,8.055328,4.688496,12.8045,6.179551,7.845877
9.363746,16.74762,11.06313,5.349414,16.53529,6.560064,5.046403,5.778334,3.493277,11.30544,5.937668,7.991034,4.739748,12.62049,6.222258,7.900358
9.389474,16.618,11.01901,5.09063,16.51219,6.616337,4.954306,5.564176,3.531339,11.46381,5.967598,7.919056,4.835156,12.49643,6.227933,7.932705
9.438195,16.39572,10.95055,4.780971,16.51295,6.546301,4.82383,5.414725,3.608605,11.1852,6.032261,7.725208,4.838634,12.40425,6.228647,7.895315
9.400531,16.29465,10.7804,4.649409,16.551,6.433874,4.815536,5.363763,3.659998,10.65615,5.956297,7.571465,4.870445,12.40733,6.10019,8.07424
9.311664,16.04951,10.62295,4.513745,16.71824,6.171099,4.82547,5.40669,3.717184,9.927191,5.797949,7.467768,4.946088,12.48712,5.934622,8.081266
9.360101,15.79162,10.61892,4.362659,16.82694,6.062168,4.895815,5.390439,3.801385,9.274645,5.713743,7.461264,4.832572,12.45873,5.731764,7.887064
9.367885,15.51212,10.62622,4.366704,17.04082,5.942274,4.780641,5.332894,3.697725,8.91242,5.649372,7.223425,4.80825,12.41092,5.486205,7.765839
9.111299,15.10655,10.73898,4.40554,17.26114,5.808929,4.625772,5.409304,3.610928,8.829735,5.588223,7.028719,4.639093,12.38528,5.287456,7.620947
8.719924,14.86746,10.68188,4.415592,17.37251,5.636009,4.593168,5.322606,3.470906,8.838425,5.506023,7.011049,4.573459,12.28616,5.220756,7.538595
8.522365,14.69617,10.69313,4.513502,17.53853,5.539885,4.577657,5.26988,3.253351,8.989397,5.452785,6.925674,4.43976,12.2309,5.237398,7.447266
8.265935,14.56758,10.65366,4.48279,17.54988,5.507195,4.642496,5.274551,3.193564,8.958239,5.375744,6.806805,4.399972,12.16891,5.258545,7.413422
8.196654,14.55823,10.64503,4.373727,17.42417,5.463621,4.766541,5.275472,3.190006,8.946054,5.239231,6.612621,4.398551,12.14839,5.135927,7.356668
8.012654,14.44356,10.58368,4.35331,17.23981,5.359947,5.024574,5.173936,3.206748,8.829002,5.139463,6.615086,4.330658,12.06147,5.011523,7.273922
7.826961,14.43267,10.47176,4.385781,17.0687,5.217481,5.245222,5.186958,3.398861,8.779758,4.950066,6.539848,4.254283,11.86537,4.965829,7.237322
7.440206,14.28423,10.40418,4.329714,16.99997,5.218135,5.373286,5.208041,3.496716,8.831163,4.807035,6.690554,4.141585,11.70225,4.832199,7.054054
7.225717,14.06561,10.41963,4.300662,16.90836,5.1449,5.41037,5.146619,3.541126,8.816389,4.732628,6.824903,3.885425,11.53002,4.790177,6.774456
7.17373,13.66578,10.30384,4.31531,16.96977,5.15783,5.244886,4.994044,3.459468,8.65991,4.699896,6.69795,3.767918,11.38265,4.597209,6.634321
6.929011,13.44773,10.36122,4.279725,17.15077,5.150754,4.979939,4.932511,3.361038,8.30714,4.671434,6.62678,3.586182,11.43484,4.587388,6.684189
6.670002,13.23505,10.42532,4.279229,17.27824,5.157176,4.679073,4.829095,3.283216,7.815247,4.528616,6.632753,3.542124,11.46166,4.706847,6.768787
6.534923,13.08959,10.45339,4.328344,17.33032,5.108397,4.438536,4.654469,3.206797,7.464855,4.410538,6.491224,3.566474,11.50898,4.816402,6.894331
6.438015,12.92578,10.44373,4.246226,17.2207,5.018718,4.35673,4.614123,3.242895,7.103859,4.270744,6.362696,3.556257,11.58063,4.898091,7.020369
6.533257,12.77382,10.45551,4.222088,16.98938,4.991723,4.303453,4.757545,3.257597,6.862288,4.159382,6.142681,3.5803,11.57275,5.016418,6.972198
6.545789,12.58321,10.43437,4.24346,16.81041,4.88539,4.387808,4.882796,3.210158,6.916204,4.218987,6.185198,3.565999,11.36855,5.084483,6.812254
6.555316,12.46797,10.43113,4.238623,16.69855,4.811716,4.478734,5.057664,3.220415,7.116274,4.180321,6.111134,3.530569,11.0778,5.186509,6.738173
6.438367,12.35048,10.38022,4.313358,16.7387,4.887283,4.645185,5.150814,3.148817,7.407948,4.250874,6.163738,3.361988,10.89945,5.144701,6.784832
6.381869,12.27743,10.3385,4.487387,16.81112,4.871595,4.763431,5.171959,3.049361,7.647789,4.335117,6.108583,3.220669,10.68933,5.075216,6.901911
6.320765,12.05319,10.24087,4.618597,16.95436,4.7722,4.735637,5.064257,2.962605,7.883751,4.517124,6.062326,3.121716,10.61187,4.884907,7.057209
6.14119,11.96506,10.28101,4.652865,17.14148,4.789823,4.635862,4.93018,2.952121,7.927694,4.601599,6.010326,3.080005,10.48445,4.829348,7.233047
5.945993,11.74023,10.34415,4.631243,17.25188,4.750347,4.358795,4.808352,3.063861,7.967026,4.730755,6.029188,3.180616,10.30516,4.683389,7.353098
5.762953,11.53133,10.38296,4.559228,17.13506,4.653086,4.102213,4.547421,3.191301,8.056709,4.91144,5.934875,3.434403,10.26065,4.587376,7.431026
5.588173,11.34414,10.39882,4.407937,16.93459,4.612131,3.935511,4.432175,3.402514,8.183702,5.037642,5.896486,3.630786,10.24238,4.491015,7.370476
5.522785,11.11709,10.3969,4.308341,16.56559,4.610956,3.80555,4.440708,3.444863,8.265409,5.153296,5.745617,3.692685,10.16728,4.389694,7.260981
5.494606,10.96624,10.29763,4.087948,16.08621,4.62782,3.858871,4.481576,3.415607,8.404007,5.237328,5.680258,3.810649,10.14742,4.271363,7.175386
5.46798,10.73312,10.30704,3.898256,15.81391,4.604851,3.849287,4.42293,3.307755,8.234234,5.215584,5.586781,3.713449,10.15434,4.194504,7.230288
5.308587,10.6162,10.26913,3.732203,15.55729,4.628714,3.879636,4.312688,3.13035,7.938951,5.108067,5.535891,3.701758,10.1011,4.200826,7.392378
5.249495,10.50347,10.26716,3.638735,15.22327,4.555156,3.879687,4.153327,2.916674,7.545971,5.015539,5.494709,3.670672,9.994223,4.165429,7.48568
5.238706,10.29973,10.22459,3.482721,15.01691,4.335908,3.993576,4.02866,2.75521,7.074366,4.965302,5.587397,3.54516,9.976297,4.22357,7.368822
5.190334,10.15905,10.21375,3.259044,14.75028,4.362043,4.011317,4.068027,2.562151,6.53541,4.849482,5.587029,3.430125,9.777113,4.305724,7.181707
5.051305,9.948707,10.22658,3.091716,14.50196,4.388845,3.870876,4.210252,2.457027,6.237343,4.88644,5.525459,3.420817,9.713968,4.378569,7.05179
4.876223,9.788363,10.28601,3.025638,14.23232,4.340562,3.811919,4.305177,2.39031,6.244699,4.861916,5.449602,3.514732,9.660135,4.465658,6.878328
4.631876,9.712594,10.30181,2.988918,13.97795,4.478578,3.830076,4.332214,2.475458,6.51474,4.733768,5.468956,3.550908,9.687204,4.444103,6.735565
4.561522,9.522458,10.2726,2.99649,13.69677,4.654213,3.900479,4.251169,2.486206,6.746393,4.623962,5.326654,3.500348,9.813528,4.373797,6.572269
4.465994,9.365006,10.1623,2.903459,13.47182,4.79423,3.866193,4.324389,2.482564,6.805235,4.432541,5.337576,3.450125,9.978441,4.333365,6.502407
4.224935,9.055089,10.16512,2.811219,13.26294,4.95158,3.609583,4.202739,2.445594,6.76779,4.279665,5.401318,3.249081,10.07222,4.308119,6.519934
4.138312,8.906644,10.08641,2.791427,12.91234,5.027701,3.388003,4.035072,2.538743,6.799923,4.124075,5.351246,3.199677,9.962252,4.302628,6.570951
4.119016,8.644397,9.959198,2.785313,12.54999,4.954624,3.215155,3.825727,2.577842,6.807339,4.025881,5.376944,3.122872,9.884699,4.247196,6.518877
4.15511,8.566588,9.820095,2.649747,12.23372,4.823796,3.179374,3.861416,2.590464,6.748873,4.043409,5.424583,3.073891,9.953928,4.223235,6.418634
4.014673,8.424062,9.765808,2.500926,11.79169,4.646119,3.150867,3.881655,2.466406,6.769157,3.932648,5.339365,3.004601,9.912851,4.283821,6.289013
3.865959,8.262879,9.664288,2.353942,11.41231,4.367601,3.195177,3.997396,2.3535,6.999231,3.882666,5.206535,3.058903,9.970587,4.351861,6.218845
3.694413,8.198695,9.672327,2.268413,11.08953,4.060218,3.369271,4.02642,2.252711,7.295713,3.622488,5.135948,3.090886,9.919725,4.306954,6.150496
3.649324,8.245082,9.829742,2.239425,10.83573,3.888712,3.500185,3.910551,2.363919,7.602354,3.30743,5.000723,3.1291,9.820833,4.234975,6.106155
3.608536,8.248811,9.964544,2.208251,10.688,3.880343,3.640258,3.715059,2.425172,7.636887,3.102125,4.790493,3.143747,9.756014,4.058234,5.928394
3.568916,8.249909,10.18079,2.171864,10.43543,3.902905,3.701663,3.624754,2.513177,7.442133,3.058346,4.676542,3.159922,9.568644,3.908563,5.874498
3.633841,8.208367,10.39126,2.183269,10.19906,4.119778,3.710595,3.401076,2.745419,7.26536,3.116608,4.440872,3.088183,9.303267,3.760165,5.884169
3.723514,8.163373,10.4708,2.300011,9.975294,4.28542,3.568965,3.269319,3.058348,7.148781,3.306812,4.085537,3.137201,8.785528,3.656929,5.836039
3.584785,7.933307,10.40843,2.360043,9.72945,4.527349,3.434673,3.085356,3.188798,7.14892,3.514599,3.918856,3.18173,8.507891,3.567671,5.803352
3.514358,7.83781,10.32149,2.394825,9.395533,4.708861,3.173546,3.14805,3.159726,7.088629,3.822762,3.809319,3.225456,8.344763,3.542486,5.855591
3.163714,7.56816,10.23255,2.453165,8.956614,4.723316,2.976095,3.284537,3.06178,6.934381,4.029718,3.806448,3.150179,8.27619,3.628328,5.800344
2.882694,7.352767,10.16829,2.451941,8.381247,4.621225,2.800484,3.486733,2.803316,6.922018,4.122147,3.976337,3.115403,8.394842,3.58086,5.744326
2.646958,7.226541,10.09772,2.462475,7.761284,4.465909,2.814973,3.557558,2.551482,7.028227,4.037083,4.163433,2.933249,8.4634,3.583531,5.706581
2.617253,7.021121,10.06827,2.499125,7.293259,4.22941,2.894844,3.624351,2.367364,7.188597,3.915546,4.219801,2.734151,8.549799,3.605909,5.723763
2.573172,6.895717,9.946451,2.441334,6.844206,4.177977,2.954,3.690895,2.131824,7.246344,3.836296,4.343109,2.470407,8.598562,3.660501,5.734333
2.59084,6.757882,9.996716,2.401071,6.342838,4.101635,3.049855,3.77238,2.029832,7.095997,3.744209,4.383007,2.303491,8.639948,3.652871,5.645868
2.863736,6.689462,10.0657,2.269118,6.060468,4.20342,3.160423,3.831578,2.009109,6.858736,3.714172,4.149763,2.246105,8.557882,3.817881,5.497898
3.039529,6.597749,10.20755,2.231962,5.861765,4.267447,3.052045,3.893797,2.098409,6.549509,3.604235,3.875877,2.270495,8.320982,4.118956,5.266891
3.121466,6.401462,10.1615,2.320729,5.613297,4.318762,2.921135,3.870366,2.272932,6.409092,3.55732,3.595821,2.223396,8.155474,4.34177,5.152893
3.130886,6.245439,10.1696,2.386754,5.361803,4.25973,2.709848,3.94599,2.601032,6.224354,3.400673,3.410387,2.288915,7.87689,4.531475,5.106115
3.064619,6.049649,10.1362,2.459923,5.071589,4.205844,2.572991,4.096711,2.914918,6.015038,3.18679,3.258477,2.428591,7.623739,4.505866,5.105652
2.924486,5.988034,10.09343,2.414909,4.593856,4.011215,2.522764,4.00079,2.929528,6.041176,2.834297,3.22634,2.583701,7.371691,4.31722,5.162699
2.7396,5.931491,9.959185,2.426911,4.225058,3.82801,2.757744,3.778056,2.83617,6.328835,2.529116,3.219621,2.578778,7.115644,4.306167,5.163008
2.625036,5.822904,9.762226,2.40692,3.964635,3.730112,2.996773,3.551592,2.646498,6.654736,2.361195,3.209772,2.480025,6.877275,4.388922,5.268608
2.475174,5.785947,9.564402,2.374481,3.737599,3.659527,3.149368,3.29323,2.380829,6.863213,2.156227,3.322675,2.313615,6.648794,4.60073,5.371307
2.33345,5.71412,9.444836,2.413033,3.606704,3.597723,3.339374,3.072276,2.040234,6.920876,2.161942,3.438294,2.14971,6.555891,4.782886,5.271429
2.187563,5.671063,9.451735,2.465441,3.455775,3.670568,3.318441,3.000511,1.713337,6.83263,2.330223,3.461777,2.008902,6.438536,5.143049,5.175865
2.065569,5.569448,9.574829,2.735039,3.312373,3.726603,3.121509,3.019029,1.474647,6.695396,2.590914,3.627472,1.865871,6.374384,5.400741,5.066471
1.999933,5.408805,9.631512,3.107516,3.01945,3.698858,2.978057,3.066196,1.335859,6.584673,2.980038,3.712225,1.734977,6.560278,5.408329,5.016077
2.030875,5.181695,9.820877,3.419622,2.730216,3.656551,2.793209,3.216927,1.372801,6.510775,3.253084,3.90237,1.823905,6.766088,5.231925,4.928263
1.963203,5.106011,9.921089,3.703752,2.443387,3.6274,2.658882,3.317281,1.307216,6.398212,3.327196,3.916592,2.033005,6.982267,4.691628,4.930311
1.873152,5.118484,9.965042,3.912868,2.2476,3.570005,2.50973,3.256879,1.192019,6.33902,3.266941,3.921,2.291623,7.167379,4.019795,4.795454
1.838674,5.024796,9.921129,4.044876,2.081484,3.519382,2.549572,3.230297,1.111912,6.32445,3.267212,3.836437,2.47567,7.295988,3.544959,4.606253
1.825872,4.874606,9.814718,4.014588,1.887162,3.517419,2.573442,3.056106,1.143013,6.365484,3.246355,3.727648,2.678446,7.322081,3.210186,4.534145
1.817186,4.70902,9.597639,3.934163,1.795523,3.465006,2.61207,2.907982,1.189528,6.422493,3.104132,3.548456,2.874489,7.281115,2.957393,4.380922
1.836123,4.58508,9.4666,3.762434,1.842623,3.48363,2.579349,2.77154,1.306565,6.593925,3.024786,3.397405,2.949836,7.125574,2.762125,4.158293
1.793012,4.453238,9.45785,3.563757,1.837976,3.597336,2.370514,2.763233,1.426654,6.752199,2.958075,3.141026,2.861547,6.888395,2.683374,4.064716
1.7825,4.363259,9.478058,3.281713,1.978681,3.679156,2.262873,2.76606,1.363849,6.786545,2.980204,2.855866,2.787059,6.472719,2.595413,3.901445
1.9249,4.246749,9.595263,3.032442,2.110066,3.700454,2.332447,2.688032,1.255816,6.78673,3.111435,2.569599,2.679202,6.243048,2.532318,3.887007
1.99916,4.183574,9.686256,2.811627,2.18639,3.706832,2.42681,2.636613,1.107817,6.760452,3.359058,2.432867,2.640742,5.958735,2.519121,3.811573
1.891687,4.270595,9.704004,2.602868,2.325655,3.66889,2.505857,2.514615,0.9566555,6.632858,3.285227,2.341905,2.526526,5.758245,2.395028,3.852989
1.915131,4.265292,9.643789,2.504179,2.556534,3.531391,2.538439,2.491691,0.8243389,6.476835,3.232298,2.401556,2.440954,5.750483,2.232681,3.758812
1.946418,4.111293,9.48764,2.412713,2.625658,3.272059,2.707614,2.487933,0.6187344,6.396969,3.291595,2.457037,2.27409,6.043428,2.34686,3.672131
1.912895,3.910832,9.249161,2.373831,2.572907,3.075685,2.744552,2.546326,0.4580564,6.343983,3.31016,2.659209,2.211001,6.563543,2.367344,3.730804
1.767415,3.822093,9.006855,2.552578,2.498051,3.025751,2.714936,2.594058,0.3333445,6.215477,3.212454,2.813857,2.208619,7.177759,2.409957,3.706625
1.615232,3.663514,8.956554,2.869609,2.393079,3.096072,2.58663,2.6838,0.3715515,6.130947,3.079062,2.830414,2.183536,7.577909,2.359041,3.669689
1.468264,3.451745,8.96933,3.409094,2.178188,3.144508,2.443381,2.758904,0.306921,6.022953,3.035946,2.770329,2.128823,7.847536,2.425605,3.52352
1.344907,3.221578,8.961321,3.960535,2.082404,3.084658,2.34278,2.747626,0.3165894,5.958158,2.958834,2.508186,2.152959,7.730528,2.415103,3.272902
1.179396,3.033549,8.920435,4.645233,1.93268,3.057411,2.142492,2.664941,0.271596,5.918564,2.929184,2.347062,2.194379,7.34086,2.502948,3.194521
0.9495754,2.993649,8.889435,5.294875,1.822453,3.007193,1.91233,2.501652,0.3154116,5.863949,2.952841,2.129398,2.198111,6.753538,2.531423,3.09157
0.7550297,2.88527,8.860424,5.678544,1.819096,2.835474,1.652188,2.296363,0.3817387,5.881235,2.811369,1.989812,2.231292,6.075388,2.466731,2.984039
