EL1: Electronic Ladder,A1: 32WkDry_F_2,B1: 32WkDry_F_3,C1: 36WkDry_F_2,D1: 36WkDry_F_3,E1: 40WkDry_F_2,F1: 40WkDry_F_3,G1: 44WkDry_F_2,H1: 44WkDry_F_3,A2: 48WkDry_F_2,B2: 48WkDry_F_3,C2: 52WkDry_F_2,D2: 52WkDry_F_3,E2: 32WkFrozen_F_2,F2: 32WkFrozen_F_3,G2: water,H2: 36WkFrozen_F_3
496.6637,3.049662,5.21458,8.481535,8.639948,10.69747,4.908342,7.13045,7.375409,6.17926,11.64579,20.78042,0,20.0239,4.000705,33.1212,17.04951
499.2065,3.113668,5.546959,8.457693,8.697704,10.72161,5.032084,6.969741,7.441539,6.050716,11.55056,20.77969,0,19.71553,4.031488,32.62302,16.76741
485.083,2.994041,5.790625,8.446854,8.711084,10.7831,5.165151,6.752631,7.560494,5.911348,11.58684,20.78206,0.1861582,19.55009,4.019129,32.3651,16.51974
460.3896,2.987385,5.916034,8.523909,8.724298,10.84752,5.278695,6.660579,7.683047,5.81736,11.56071,20.94533,0.210042,19.48142,4.017045,31.92035,16.45746
427.2648,3.020367,6.030755,8.710697,8.81814,11.07034,5.347669,6.631162,7.679494,5.888887,11.3646,21.09097,0.1866093,19.44041,4.063426,31.53573,16.35647
391.7967,3.148493,6.037662,8.890665,8.809856,11.17875,5.297247,6.806382,7.580817,5.947086,11.47562,21.20662,0.1076517,19.65869,4.059729,31.21529,16.22504
351.8622,3.240789,5.919178,8.997185,8.850903,11.36246,5.176036,6.870315,7.568202,6.003193,11.60819,21.3902,0.06618786,19.88768,4.190044,30.83579,16.08187
313.5379,3.252756,5.773518,9.034132,8.811455,11.33195,4.889217,7.047387,7.535251,6.058413,11.68473,21.47151,0,19.94006,4.261656,30.39392,15.87183
275.9799,3.262037,5.725212,9.051802,8.636465,11.27136,4.718233,7.231057,7.573262,5.995899,11.92247,21.48057,0,19.96659,4.288609,29.89114,15.66091
241.4358,3.236816,5.784194,9.089956,8.545164,11.20319,4.600351,7.360572,7.699725,5.906481,12.08393,21.56359,0.01264668,19.90971,4.219531,29.27862,15.49478
210.9331,3.160599,5.951534,9.013531,8.44174,11.04799,4.71608,7.304749,7.679616,5.688583,12.0723,21.52258,0,19.64305,4.093685,28.73304,15.4083
184.3872,3.003134,6.088137,8.88451,8.48155,10.84105,4.978547,7.094506,7.66714,5.613688,11.83899,21.44589,0.04177189,19.33533,3.993424,28.30437,15.24003
161.9705,2.77327,6.205815,8.807907,8.417551,10.73471,5.249219,6.80222,7.696651,5.503576,11.71545,21.36858,0.1633301,19.00817,3.854568,28.05073,15.026
143.8161,2.781546,6.221368,8.651012,8.404543,10.81331,5.526471,6.719087,7.635802,5.423939,11.49473,21.48501,0.2187042,18.86751,3.747455,27.75468,14.87532
128.2083,2.774029,6.184745,8.642511,8.449385,11.06669,5.693688,6.662244,7.605361,5.518736,11.23823,21.50381,0.2697735,18.70007,3.683432,27.45944,14.73314
116.2876,2.798948,6.129648,8.75469,8.336269,11.13063,5.72375,6.686002,7.624553,5.599709,11.1961,21.40221,0.1746645,18.66319,3.710807,27.04597,14.58741
106.7961,2.773712,6.005735,8.898645,8.168676,11.21294,5.660298,6.858356,7.652633,5.737146,11.13608,21.39803,0.1087904,18.44352,3.785427,26.7373,14.31407
100.4204,2.783016,5.992392,9.021246,8.036125,11.24729,5.430228,7.108819,7.630977,5.954666,11.14993,21.36217,0.02057076,18.28788,3.827051,26.46649,14.16041
95.38192,2.869223,6.104753,9.215096,7.943069,11.24228,5.340506,7.186399,7.666816,6.144648,11.29362,21.32768,0.01668072,18.15349,3.770743,26.12408,13.98879
93.35226,2.993437,6.24983,9.305231,7.986813,11.13525,5.2096,7.175403,7.63428,6.265148,11.44512,21.31834,0,18.12252,3.746098,25.68915,13.88263
92.64267,3.163031,6.621053,9.316198,8.007133,10.89231,5.22783,7.180499,7.599389,6.224571,11.60016,21.24824,0,17.99807,3.810947,25.37002,13.79035
94.22371,3.335098,6.842405,9.328215,8.132195,10.70273,5.276225,7.235646,7.566636,6.179321,11.71002,21.30961,0.01116657,17.73721,3.743132,25.15576,13.65283
96.90433,3.37804,7.05164,9.321054,8.128181,10.62219,5.296535,7.302407,7.637488,6.130163,11.8348,21.37527,0,17.6263,3.689288,24.89178,13.6086
102.3827,3.552229,7.183683,9.224075,8.212776,10.71418,5.319822,7.382585,7.672526,5.988068,11.90341,21.58778,0,17.52679,3.59972,24.68589,13.54556
110.2861,3.60047,7.189695,9.125832,8.229401,10.88005,5.264329,7.517703,7.769288,5.909229,11.99132,21.76819,0,17.23433,3.549428,24.34665,13.53555
122.4735,3.625563,7.172867,9.102699,8.054598,11.01339,5.09043,7.570411,7.883588,5.733818,12.10943,21.82599,0,16.92007,3.564225,24.01697,13.43501
141.3798,3.544456,7.059284,8.947527,7.810229,11.06765,5.057878,7.675593,7.966115,5.500467,12.32412,22.0987,0.0002889633,16.42857,3.493755,23.7922,13.32189
170.7986,3.51161,7.033419,8.710747,7.607854,11.03278,5.084717,7.659242,8.002612,5.337337,12.41441,22.2745,0,16.20601,3.423212,23.56471,13.20234
210.9362,3.580624,7.102371,8.615116,7.433842,10.91815,5.236398,7.455487,8.028527,5.137819,12.37759,22.37049,0,16.11618,3.458437,23.14115,13.06895
259.3776,3.644794,7.162399,8.598394,7.417844,10.80033,5.369849,7.305961,7.879601,4.928633,12.32564,22.46991,0,16.21563,3.497453,22.78021,12.8982
308.4174,3.660864,7.281931,8.659605,7.373661,10.6683,5.521274,7.365167,7.765113,4.81875,12.23032,22.60302,0,16.38893,3.547467,22.4533,12.72807
355.5263,3.740845,7.353483,8.814421,7.512809,10.50947,5.676015,7.398175,7.687207,4.776695,12.11293,22.76479,0.03823662,16.6204,3.577149,22.09028,12.59559
393.5872,3.707693,7.484194,8.881954,7.672492,10.34667,5.671653,7.442451,7.70066,4.829746,11.92044,22.81973,0.03925323,16.80619,3.523615,21.8076,12.60051
419.0917,3.778908,7.512066,8.991209,7.783315,10.22991,5.626929,7.3751,7.635903,4.994459,11.64245,22.85386,0,16.88437,3.382521,21.58204,12.59382
428.2565,3.810307,7.512283,9.029764,7.791208,10.34999,5.623073,7.40208,7.706937,5.217697,11.39864,22.87747,0.04301739,16.70449,3.256904,21.30988,12.57577
422.171,3.816849,7.423044,9.06308,7.770441,10.52064,5.464658,7.237676,7.769279,5.383821,11.25358,22.88198,0.09303856,16.49388,3.084193,21.11765,12.52856
403.9083,3.797007,7.344572,8.957247,7.754776,10.61755,5.438783,7.138078,7.845895,5.506084,11.247,22.91569,0.1442938,16.33694,2.995161,20.96445,12.47267
378.5743,3.875292,7.396713,8.858278,7.688337,10.60939,5.387699,6.954206,7.839721,5.655563,11.42714,22.84599,0.1488657,16.07599,2.895613,20.79341,12.22323
349.6916,4.024725,7.422699,8.841221,7.566845,10.66386,5.344341,6.822221,7.846791,5.777851,11.62993,22.73424,0.1301756,15.89851,2.863427,20.59004,12.18971
318.0304,4.18783,7.391472,8.942196,7.543714,10.90248,5.202207,6.832286,7.783139,5.956484,11.71959,22.72247,0,15.81385,2.73109,20.45638,12.08512
283.594,4.238733,7.43755,9.06707,7.498626,11.05544,5.040638,6.967988,7.692407,6.11738,11.86826,22.72757,0,15.79159,2.772613,20.1803,11.99116
251.2514,4.485468,7.556261,9.20413,7.509773,11.24216,4.959173,6.958755,7.565015,6.209099,11.80902,22.75709,0,15.87645,2.823006,19.96207,11.85214
219.5008,4.64786,7.605881,9.246943,7.485837,11.40708,4.853996,7.097301,7.486886,6.236101,11.70989,22.67198,0,16.07707,2.744878,19.71216,11.78709
189.4948,4.824102,7.671419,9.25942,7.282314,11.5061,4.833797,7.279649,7.402131,6.184732,11.37761,22.69347,0,16.28468,2.67269,19.32878,11.78818
161.8502,4.876818,7.727556,9.240189,7.099196,11.59073,4.951614,7.459661,7.447307,6.115713,11.0168,22.71839,0.02623463,16.33984,2.685333,18.99684,11.72653
137.637,4.905952,7.65332,9.156675,6.931519,11.33899,4.815659,7.487287,7.449683,5.818907,10.63981,22.66266,0.06658459,16.43919,2.661662,18.67962,11.63403
116.0849,4.923887,7.667624,9.047495,6.821934,11.14285,4.733701,7.485723,7.526282,5.578173,10.47158,22.4899,0.07910061,16.4347,2.718607,18.53984,11.59899
97.27939,4.911774,7.654984,8.967869,6.659131,10.89978,4.582175,7.391065,7.499085,5.310463,10.51387,22.42769,0.1661339,15.97838,2.670926,18.38734,11.47839
82.55047,4.835878,7.709301,8.963503,6.635495,10.66077,4.438648,7.301744,7.535329,5.210741,10.50646,22.45497,0.1106825,15.57253,2.556198,18.28206,11.4944
70.45276,4.759039,7.709869,9.011641,6.657017,10.53104,4.183402,7.216214,7.493461,5.202446,10.40437,22.5763,0.02181339,15.20515,2.436218,18.16488,11.32984
60.37433,4.691767,7.78665,9.075687,6.620372,10.24175,3.965366,6.957322,7.356811,5.249479,10.44442,22.51004,0,14.78502,2.493166,18.01359,11.13843
52.84796,4.903711,7.774769,9.125286,6.562359,10.15265,4.020011,6.838401,7.33495,5.403006,10.38941,22.4837,0,14.34498,2.416213,17.96125,10.88899
46.54646,5.104361,7.788918,9.132994,6.591274,10.0865,4.205342,6.726169,7.460385,5.58683,10.42043,22.2592,0,14.11873,2.31944,17.80605,10.70546
41.43076,5.499361,7.933138,9.027664,6.479508,10.02749,4.339868,6.64166,7.555188,5.733372,10.44887,22.2381,0,13.896,2.326452,17.61549,10.59043
37.51205,5.830236,7.930126,8.9935,6.483141,9.846255,4.525517,6.513738,7.681798,5.759449,10.47399,22.147,0.009052753,13.6925,2.303046,17.44648,10.38767
34.6571,6.149498,7.879913,8.972881,6.45226,9.533809,4.59947,6.334472,7.738845,5.624962,10.41984,22.09299,0,13.43757,2.235904,17.13373,10.26967
32.13435,6.456837,7.901772,9.041412,6.445912,9.448504,4.570876,6.095136,7.781619,5.518482,10.39325,21.90389,0,13.17208,2.218928,16.87252,10.25122
30.0269,6.584719,7.846792,9.121302,6.461395,9.334132,4.453572,6.012786,7.695209,5.34446,10.20792,21.81214,0.01769066,12.87414,2.139384,16.58467,10.21562
28.46075,6.58927,7.92721,9.349003,6.506776,9.296081,4.207035,6.051658,7.580966,5.268931,10.00403,21.8577,0,12.72595,2.032571,16.3419,10.15142
26.90372,6.433407,7.817257,9.590885,6.461519,9.267058,3.89263,6.111465,7.312715,5.089872,9.752841,21.77747,0,12.5426,2.032795,16.05099,10.10838
25.56643,6.34259,7.73307,9.827038,6.383344,9.128133,3.602369,6.27802,7.171086,4.9947,9.572116,21.62451,0.042274,12.40383,2.048681,15.77225,10.08668
24.37341,6.382254,7.506416,9.883621,6.325547,9.118278,3.463984,6.561168,7.085019,5.162473,9.400731,21.57219,0.03973007,12.15487,2.045702,15.63327,9.970842
23.58046,6.432985,7.512989,9.788912,6.256762,9.075576,3.390076,6.718123,7.083758,5.290296,9.244948,21.44182,0,11.97606,2.112448,15.4503,9.852724
22.75212,6.537415,7.545544,9.543732,6.134159,9.00537,3.374431,6.895846,7.000127,5.53727,9.25311,21.48498,0,11.92581,2.204152,15.31446,9.720745
22.14318,6.695662,7.610582,9.380415,6.195902,8.887893,3.389756,7.040332,6.830035,5.588781,9.194362,21.41067,0,11.83423,2.267042,15.1387,9.483747
21.61739,6.853874,7.673887,9.112341,6.277257,8.750291,3.499026,7.093228,6.651582,5.612743,9.27896,21.40362,0,11.60263,2.29177,14.8637,9.32688
20.96795,6.978941,7.845472,8.815773,6.38949,8.648183,3.540083,6.932004,6.477908,5.632967,9.375634,21.33829,0.00562048,11.33148,2.318883,14.63595,9.066425
20.34533,7.067245,7.822531,8.532799,6.505144,8.453893,3.577906,6.73857,6.478427,5.531271,9.325742,21.36397,0,11.03875,2.273424,14.41792,8.965702
19.55369,7.104637,7.823477,8.440037,6.514987,8.443061,3.583344,6.533542,6.609151,5.39724,9.255998,21.32192,0.05919456,10.84988,2.292517,14.22573,8.946487
18.72646,6.977482,7.797541,8.486303,6.514817,8.462932,3.602887,6.317468,6.762313,5.140753,9.196544,21.15653,0.1061387,10.64614,2.293526,13.98163,8.969269
18.06227,6.96088,7.807835,8.52524,6.634197,8.564967,3.594601,6.247075,7.028951,5.054003,9.097367,20.90274,0.2744479,10.47926,2.267907,13.78589,8.798477
17.34932,6.996975,7.747723,8.470779,6.646972,8.759568,3.608721,6.008069,7.219676,5.081692,8.90573,20.62553,0.3568845,10.34778,2.206369,13.58477,8.586336
16.862,7.037376,7.848881,8.445955,6.436489,8.978547,3.716286,5.826339,7.364209,4.993262,8.574271,20.35179,0.4025531,10.16915,2.136331,13.39902,8.376785
16.39036,7.007833,7.876265,8.398886,6.239346,9.23397,3.802537,5.650066,7.299624,5.085877,8.238553,20.07084,0.3742743,10.10196,2.03838,13.2921,8.297916
15.86924,7.142115,7.985439,8.459196,6.14594,9.246837,3.824008,5.506665,7.099509,5.105486,7.870143,19.67903,0.2980218,10.04226,2.016303,13.1492,8.121419
15.43531,7.21904,7.968548,8.279243,6.012247,9.195329,3.987329,5.35559,6.918851,5.139735,7.7333,19.38873,0.2489433,9.946181,1.831433,13.06121,8.030072
15.2607,7.286034,7.90937,8.138323,5.915426,9.037292,4.126077,5.231091,6.707347,5.337056,7.665568,19.33434,0.1788745,9.748099,1.722089,13.11798,7.909465
15.06444,7.228662,7.761713,7.93795,5.795617,8.696473,4.187358,5.115303,6.606175,5.395508,7.60683,19.36066,0,9.630027,1.671368,13.10199,7.954857
14.83599,7.13431,7.632385,7.820816,5.6695,8.384912,4.141437,5.106342,6.575604,5.459949,7.604781,19.45617,0,9.58361,1.651468,13.06039,8.08162
14.61701,7.022406,7.584192,7.703806,5.522035,8.12371,3.955359,5.193379,6.505336,5.508272,7.644591,19.53325,0,9.58702,1.657183,12.96334,8.129467
14.32147,6.936207,7.514496,7.576605,5.59761,7.994788,3.853383,5.364711,6.435048,5.607862,7.606259,19.47065,0,9.450448,1.688437,12.79945,8.078754
13.9205,6.894875,7.608458,7.493101,5.571938,7.895711,3.735107,5.497592,6.568458,5.629278,7.530017,19.53071,0,9.410331,1.699553,12.49037,8.026218
13.43469,6.903955,7.655836,7.430259,5.517181,7.998204,3.679461,5.624655,6.606954,5.607401,7.231942,19.57368,0.04854727,9.228845,1.678245,12.2553,7.976287
13.04265,6.894423,7.669649,7.359647,5.526819,8.404387,3.551126,5.588284,6.639136,5.644613,6.936881,19.57551,0.08973265,9.085454,1.738561,11.96616,7.940569
12.63771,7.040453,7.807922,7.345261,5.565541,8.699859,3.44091,5.599852,6.6288,5.650648,6.594167,19.49806,0.2264848,9.010034,1.71746,11.68885,7.775297
12.33934,7.179659,7.847042,7.301117,5.63956,9.070163,3.458063,5.649772,6.644902,5.625566,6.260718,19.48332,0.4000998,8.821322,1.610854,11.53873,7.753291
12.20116,7.219568,7.910309,7.341033,5.569582,9.263883,3.462606,5.745305,6.559411,5.612469,6.175248,19.50348,0.5611506,8.698115,1.632564,11.46248,7.57092
11.92788,7.071066,8.007769,7.314282,5.434856,9.265363,3.352034,5.662156,6.564778,5.382598,6.053708,19.38879,0.542788,8.71918,1.576748,11.43128,7.455831
11.69658,6.955862,7.964329,7.282121,5.325325,9.12956,3.17898,5.656919,6.619908,5.076538,6.173692,19.31585,0.5158315,8.648402,1.422322,11.4329,7.491221
11.36579,6.786823,7.947905,7.2647,5.113694,8.828864,3.130661,5.585956,6.550897,4.96794,6.281333,19.26984,0.4608436,8.614104,1.405551,11.41525,7.469926
10.9402,6.683012,7.820536,7.354321,4.977846,8.458825,3.223451,5.47129,6.605834,4.952591,6.420411,19.17647,0.3563347,8.545472,1.379457,11.42868,7.491401
10.75631,6.711878,7.903414,7.502934,4.824477,8.114598,3.246058,5.381062,6.709464,4.923962,6.645122,19.25671,0.3117676,8.531375,1.362905,11.24983,7.40183
10.48614,6.681402,7.867146,7.508041,4.785757,7.829976,3.332136,5.158587,6.676717,4.981277,6.909511,19.20196,0.2489381,8.505372,1.412941,11.12028,7.210225
10.28107,6.642826,7.766779,7.455923,4.784855,7.75092,3.315824,4.906966,6.633698,5.191391,7.215158,19.19314,0.1885843,8.452582,1.516984,10.85732,7.004205
10.23685,6.646769,7.690004,7.409929,4.886172,7.731101,3.188902,4.709373,6.483127,5.414405,7.246648,19.05611,0.1539435,8.442597,1.669779,10.72082,6.78474
10.16339,6.639601,7.617443,7.328852,5.046904,7.706508,3.100171,4.594867,6.361022,5.558058,7.095666,18.93435,0.1197109,8.256152,1.81032,10.5601,6.670156
9.926272,6.669357,7.702539,7.286242,5.076872,7.706607,2.99598,4.563087,6.220241,5.482338,6.962684,18.77821,0.02812195,8.146327,1.889696,10.33231,6.544659
9.68505,6.630917,7.746174,7.180896,5.140277,7.79671,2.789212,4.483085,6.291971,5.371072,6.643527,18.47467,0,8.005006,1.841498,10.18599,6.477941
9.49529,6.677448,7.867857,7.002961,5.145338,7.874246,2.686398,4.586031,6.378935,5.129576,6.425941,18.15679,0,7.810906,1.818601,10.07648,6.576643
9.363746,6.714182,7.935795,6.879087,5.096368,7.806838,2.756711,4.713453,6.535623,5.057455,6.06232,17.93081,0.001180649,7.650012,1.833278,10.011,6.63497
9.389474,6.905312,7.944702,6.762356,4.93257,7.768525,2.734465,4.919144,6.649199,5.02885,5.705261,17.7611,0.04855537,7.510354,1.775319,10.04963,6.64757
9.438195,7.037916,8.09174,6.665793,4.848095,7.725732,2.685244,4.990517,6.570256,4.885468,5.48439,17.74739,0.1975098,7.386693,1.698377,10.01507,6.592409
9.400531,7.039881,8.133257,6.561172,4.819976,7.545793,2.804681,5.053416,6.499425,4.834134,5.462186,17.7315,0.2516694,7.413043,1.713622,9.957504,6.48705
9.311664,6.956339,8.076124,6.371018,4.769145,7.363984,2.862845,5.183092,6.439485,4.824495,5.391413,17.70454,0.3019934,7.40812,1.641848,9.827431,6.48017
9.360101,6.832844,7.981815,6.226049,4.75162,7.217013,2.826643,5.128714,6.40067,4.889971,5.256915,17.70569,0.3120065,7.442397,1.587266,9.784313,6.314621
9.367885,6.705317,8.031731,6.07717,4.750865,7.135507,2.897022,5.078018,6.403318,4.889417,5.041581,17.75192,0.2359672,7.413533,1.469123,9.540667,6.258466
9.111299,6.751619,8.135523,5.973953,4.758464,7.220511,2.946116,4.903977,6.279966,4.823277,4.884761,17.83728,0.147284,7.39631,1.339062,9.317829,6.186378
8.719924,6.707682,8.168627,5.902272,4.751167,7.378474,2.897976,4.642492,6.248726,4.971114,4.730001,17.78834,0.1063595,7.402535,1.222776,9.053932,6.098668
8.522365,6.680189,8.242558,5.763154,4.716966,7.476161,2.959768,4.401364,6.211095,5.050497,4.586269,17.6877,0,7.485229,1.181131,8.949398,6.076826
8.265935,6.610428,8.193516,5.624574,4.667369,7.382897,2.991526,4.200735,6.141733,5.266751,4.35038,17.57881,0,7.400155,1.153438,8.838186,5.921009
8.196654,6.592369,8.133442,5.482691,4.588884,7.331407,2.864059,4.118962,6.039625,5.48138,4.209016,17.6198,0.02615452,7.422523,1.096369,8.83758,5.764993
8.012654,6.459309,8.148642,5.465846,4.622422,7.145482,2.766761,3.883174,5.96189,5.400119,4.194774,17.62226,0.07101202,7.333106,1.118134,8.853909,5.68121
7.826961,6.3613,8.098352,5.544209,4.562944,6.867297,2.705952,3.988362,5.941628,5.25385,4.34743,17.71631,0.07186031,7.321696,1.128625,8.832483,5.596962
7.440206,6.274214,8.119535,5.566784,4.505281,6.767196,2.602089,4.090754,6.047339,4.988494,4.392095,17.46913,0,7.158807,1.225185,8.793524,5.663868
7.225717,6.176544,8.156807,5.6257,4.411294,6.742663,2.563038,4.157717,6.181085,4.795813,4.528713,17.32121,0,7.024554,1.235275,8.637398,5.62971
7.17373,6.086597,8.20645,5.687765,4.324671,6.749955,2.638664,4.24192,6.231852,4.523025,4.588147,17.16126,0,6.909984,1.258147,8.461195,5.529371
6.929011,6.121157,8.306906,5.708177,4.229986,6.825765,2.713959,4.306388,6.24704,4.442168,4.603979,16.87654,0.009637356,6.87873,1.265061,8.304192,5.516555
6.670002,6.1175,8.311691,5.727355,4.163076,6.903813,2.737928,4.278225,6.291786,4.614695,4.409958,16.48244,0,6.841029,1.203222,8.111111,5.48578
6.534923,6.038372,8.286615,5.664531,4.122814,6.96411,2.829603,4.160255,6.30565,4.858592,4.179515,16.15729,0.03923655,6.696008,1.023804,8.127779,5.306213
6.438015,5.981792,8.278082,5.515557,4.004235,6.849877,2.803599,3.946052,6.244374,5.165272,3.875513,15.90842,0.1044884,6.590449,0.9256992,8.018034,5.152601
6.533257,6.028206,8.267662,5.311589,3.901878,6.634004,2.72176,3.892929,6.179926,5.468014,3.661929,15.82461,0.214076,6.559115,0.8338103,7.960323,5.067443
6.545789,6.226816,8.352489,5.172858,3.841597,6.295815,2.624874,3.779541,6.067237,5.663607,3.478573,15.80316,0.2425036,6.406308,0.8299179,7.900263,5.05639
6.555316,6.371738,8.334383,5.073011,3.737181,6.056083,2.481866,3.920163,5.907991,5.797224,3.446337,15.85972,0.2255902,6.364757,0.8917136,7.835361,5.051311
6.438367,6.514143,8.344683,4.986938,3.649131,6.004024,2.294665,3.920004,5.747817,5.729111,3.391958,15.75582,0.05763245,6.254067,1.082142,7.643499,5.17637
6.381869,6.579844,8.334393,5.010642,3.599268,5.977061,2.159273,4.093081,5.65696,5.684763,3.496163,15.70507,0,6.179786,1.112774,7.499075,5.274306
6.320765,6.623781,8.27894,4.959081,3.523302,5.861848,2.101158,4.232782,5.661281,5.473818,3.562832,15.6931,0,6.121469,1.114189,7.415134,5.267975
6.14119,6.625872,8.367714,4.940749,3.564402,5.807008,2.064719,4.488941,5.782166,5.376164,3.574215,15.53738,0,5.995042,1.126636,7.403923,5.414724
5.945993,6.598524,8.268473,4.860276,3.675972,5.822921,2.029273,4.549496,5.851952,5.253509,3.497429,15.39756,0,5.924703,1.092232,7.37735,5.549992
5.762953,6.471045,8.182558,4.878214,3.811179,5.812007,2.037849,4.494793,5.985122,5.025887,3.545553,15.20773,0.05352163,5.810847,1.019367,7.584396,5.59729
5.588173,6.339443,8.114824,4.828892,3.869681,5.862451,2.110458,4.357594,5.986352,4.807429,3.612789,15.12394,0.03551817,5.725612,1.063268,7.595289,5.646725
5.522785,6.236837,8.091322,4.790667,3.952648,5.701472,2.286791,4.470478,6.031639,4.67009,3.736953,15.19804,0.02152109,5.590737,1.137073,7.617254,5.576035
5.494606,6.226709,8.127329,4.814238,4.07097,5.566106,2.392637,4.414272,6.108572,4.571847,3.821018,15.3768,0.025877,5.595506,1.202965,7.538292,5.467949
5.46798,6.042772,8.15624,4.82579,4.057659,5.273831,2.504013,4.427383,5.981029,4.462461,3.990598,15.53397,0,5.70378,1.173626,7.332731,5.256
5.308587,5.824472,8.222002,4.795566,4.037751,4.897807,2.514316,4.345094,5.846212,4.328948,4.044589,15.77215,0,5.879884,1.068483,7.079273,4.991601
5.249495,5.62653,8.334461,4.883355,4.096088,4.684955,2.497765,4.308472,5.779571,4.195218,4.102681,15.94305,0.01322651,5.939799,0.9650631,6.885162,4.803347
5.238706,5.634535,8.384886,4.907344,3.979131,4.3623,2.384495,4.156602,5.705654,4.121526,4.051691,16.27516,0.04190063,5.933692,0.8478169,6.776762,4.530995
5.190334,5.634066,8.49464,4.851245,3.932614,4.147908,2.325895,4.024282,5.606753,4.13131,3.992709,16.57691,0.02301264,5.860375,0.6806006,6.592159,4.434835
5.051305,5.601748,8.510458,4.733307,3.86945,4.032422,2.226376,3.865818,5.491013,4.106971,3.853727,16.71607,0.01048279,5.807521,0.6675348,6.464108,4.448614
4.876223,5.494473,8.513041,4.697151,3.761052,3.979569,2.150324,3.758686,5.379727,4.107223,3.802424,16.53066,0.05562687,5.775867,0.701889,6.467358,4.568021
4.631876,5.381783,8.518972,4.701117,3.66383,4.18946,2.106707,3.759403,5.232963,4.145467,3.727274,16.24532,0.1183,5.618138,0.7726088,6.350723,4.727819
4.561522,5.188833,8.470045,4.757651,3.641808,4.320865,2.147059,3.84325,5.313879,4.182543,3.632362,15.94127,0,5.413873,0.9226251,6.318087,4.737364
4.465994,4.998152,8.441402,4.772254,3.49908,4.378667,2.118315,3.81909,5.47277,4.292017,3.455431,15.515,0,5.298785,0.9513049,6.249756,4.70363
4.224935,4.875877,8.44935,4.714672,3.316234,4.342675,2.099145,3.790569,5.527267,4.318172,3.242403,14.95135,0,5.272788,0.8230019,6.257721,4.63919
4.138312,4.761002,8.412792,4.642149,3.222514,4.363444,2.049645,3.675487,5.685903,4.199831,3.037449,14.39071,0,5.336289,0.8342147,6.121409,4.445442
4.119016,4.744181,8.38204,4.637893,3.225495,4.502709,1.932609,3.409383,5.675586,4.06729,2.899077,13.9373,0,5.339534,0.8654237,5.976696,4.258383
4.15511,4.894247,8.294008,4.491594,3.091108,4.441907,1.871085,3.028767,5.512453,4.103859,2.774881,13.79191,0.004741192,5.438746,0.7480702,6.001996,4.083101
4.014673,4.854446,8.283073,4.232745,3.021628,4.479213,1.797054,2.679378,5.114077,4.059863,2.800426,13.74823,0.01504469,5.450435,0.6272688,5.895201,3.963092
3.865959,4.65287,8.322811,4.027555,2.913796,4.512513,1.657598,2.422318,4.634822,4.027133,2.817399,13.75225,0.08119202,5.461114,0.6035318,5.855556,3.962514
3.694413,4.455389,8.275858,3.806463,2.952794,4.654222,1.504531,2.200459,4.102813,4.005203,2.954152,13.50838,0.2276974,5.522786,0.5730162,5.66936,4.103319
3.649324,4.224266,8.301416,3.640679,3.060977,4.655353,1.418847,2.011028,3.667912,3.967389,3.157406,13.34373,0.3273077,5.452853,0.6019769,5.535818,4.244067
3.608536,3.987076,8.236071,3.570245,3.121372,4.452399,1.471921,1.9456,3.353683,3.867503,3.34002,13.33282,0.2509651,5.392756,0.6738882,5.413369,4.237774
3.568916,3.841356,8.20999,3.504728,3.061268,4.092715,1.574303,2.145111,3.205457,3.780852,3.381016,13.35488,0.3120694,5.304547,0.6838341,5.338326,4.332838
3.633841,3.80187,8.165758,3.412439,2.983753,3.863067,1.69686,2.368612,3.195573,3.595967,3.290024,13.28134,0.3061953,5.090837,0.7253737,5.287319,4.368534
3.723514,3.801224,8.166088,3.401925,2.994113,3.696811,1.80561,2.766892,3.383307,3.398588,3.256559,13.15941,0.3232508,4.920398,0.8185143,5.089396,4.34138
3.584785,3.777046,8.236345,3.401756,3.013552,3.72824,1.871448,3.118749,3.461123,3.347855,3.056168,13.08213,0.3181605,4.834643,0.8448353,4.965253,4.18104
3.514358,3.722181,8.207582,3.251374,2.954783,3.763885,1.997573,3.449492,3.571935,3.392962,2.753938,13.03374,0.3144479,4.748466,0.7730074,4.942944,4.069487
3.163714,3.559324,8.247171,3.254541,2.863135,3.857882,1.884382,3.749397,3.511864,3.40385,2.535344,12.99261,0.3290586,4.58357,0.7659769,4.80361,3.813557
2.882694,3.353201,8.38398,3.17809,2.799092,4.08006,1.790151,3.952733,3.556043,3.467118,2.210225,13.06275,0.3306017,4.600753,0.7227454,4.730861,3.742097
2.646958,3.135561,8.453512,3.099229,2.842802,4.34265,1.61807,4.001281,3.627856,3.483483,2.082817,12.89949,0.4334407,4.578528,0.7041125,4.659562,3.639559
2.617253,2.765865,8.60252,3.087341,2.864037,4.235183,1.473071,3.898305,3.752433,3.434071,1.91258,12.85501,0.3686576,4.559901,0.777813,4.661402,3.6188
2.573172,2.40938,8.68309,3.133676,2.803119,3.987195,1.335809,3.81682,3.790617,3.285126,1.693887,12.81993,0.3389411,4.626395,0.7763648,4.624755,3.52854
2.59084,2.263121,8.81238,3.154067,2.782115,3.654677,1.282432,3.815792,3.818357,3.084503,1.522465,12.89533,0.291935,4.568902,0.7424912,4.607292,3.617386
