EL1: Electronic Ladder,A1: 4Wk,B1: 8Wk,C1: 12Wk,D1: 16Wk,E1: 20Wk,F1: 24Wk,G1: 28Wk,H1: 32Wk,A2: 36Wk,B2: 40Wk,C2: 44Wk,D2: 48Wk,E2: 52Wk
0.6792159,0,1.561429,3.831573,7.980644,3.537434,4.740395,4.557358,6.124392,1.416986,11.39538,17.52149,12.02052,19.43099
0.5804296,0,1.470757,3.832248,7.856638,3.495893,5.135542,5.006086,6.214479,1.769906,11.43356,17.64988,12.01199,19.08176
0.525362,0.02635384,1.268167,3.626487,7.763924,3.448027,5.617804,5.230789,6.020105,2.129456,11.39072,17.69501,11.87953,18.4073
0.5910625,0.1530361,1.157767,3.640211,7.395042,3.381098,6.214308,5.49909,6.07234,2.458332,11.45836,17.53126,11.91827,18.07185
0.6398182,0.2686214,1.075723,3.698891,7.234131,3.37295,6.950171,5.822315,6.208185,2.569206,11.65853,17.28389,12.17813,17.92108
0.6327806,0.4035053,1.124974,3.795448,7.197968,3.280275,7.502398,6.012077,6.409132,2.867034,11.82051,17.03921,12.41317,17.78653
0.6581798,0.4304218,1.307559,3.966958,7.073143,3.322716,7.801586,6.057077,6.555964,3.037784,11.99669,16.87128,12.21054,17.9456
0.6589808,0.5351353,1.470626,4.168733,7.014961,3.337719,7.884512,5.897171,6.65312,3.055329,12.0358,16.69847,12.21356,17.87799
0.6774168,0.6771526,1.618007,4.331738,7.241516,3.509317,7.99971,5.694551,6.654882,2.966226,11.96414,16.44522,12.45613,17.73195
0.5427151,0.7837524,1.711957,4.721524,7.563728,3.821072,8.075361,5.510994,6.751123,2.956957,11.792,16.44277,12.90712,17.42579
0.4975266,0.862793,1.591861,4.915906,7.772383,4.134771,8.124182,5.521984,6.721811,2.922661,11.81505,16.90593,13.30478,17.26765
0.42869,0.9102631,1.428771,4.859426,8.072918,4.506779,8.359228,5.57077,6.719721,2.849563,11.68425,17.61286,13.9413,17.14562
0.336771,0.9379654,1.174289,4.746797,8.283537,4.669765,8.683249,5.63722,6.790144,2.844112,11.55488,18.26102,14.68234,16.97796
0.3369617,0.9726372,0.9735661,4.701787,8.297218,4.811838,9.142889,5.764187,7.023321,2.861775,11.51219,18.82859,15.44646,17.05234
0.1899681,0.9854584,0.8844423,4.549003,8.085371,4.859888,9.595121,6.007011,7.173674,2.709741,11.47511,19.28191,16.42304,17.1953
0.1231194,0.8380852,0.7473431,4.348407,7.940847,4.817987,9.827824,6.129114,7.47402,2.882171,11.376,19.50234,17.0379,17.4579
0.2196927,0.7278042,0.6649218,4.205773,7.786343,4.940145,9.817284,6.237717,7.712439,2.979586,11.26822,19.54768,17.52513,17.6993
0.3208256,0.5941448,0.5643902,4.04773,7.671843,5.040632,9.651865,6.224518,8.045141,2.984564,11.04605,19.54464,18.12629,17.84163
0.2842078,0.5876808,0.5606251,3.869651,7.821018,5.377863,9.474951,6.365898,8.270544,2.970294,10.97077,19.41901,18.44432,17.83834
0.2832747,0.5400696,0.6043692,3.683641,7.753967,5.721292,9.312435,6.683516,8.395308,2.955936,11.00404,19.5524,18.47771,17.8118
0.2630801,0.4975529,0.5170984,3.240571,7.62644,6.027895,9.367687,7.04026,8.474459,2.965804,11.27906,19.82065,18.16493,17.70037
0.2557712,0.6577892,0.5972271,2.913542,7.396709,6.271273,9.393345,7.365189,8.625566,2.963608,11.73958,20.10474,17.90387,17.39217
0.0422349,0.806284,0.6321297,2.62764,7.138885,6.256538,9.576408,7.740723,8.805605,3.008909,12.35894,20.42464,17.68905,16.92974
0,1.096073,0.6929064,2.44751,6.838392,6.169584,9.89418,8.166792,8.768511,3.026328,13.02187,20.68842,17.35664,16.47299
0,1.391239,0.7543373,2.453767,6.550734,5.855801,10.25169,8.718,8.652586,2.930666,13.44398,20.80364,17.05206,16.14869
0,1.6269,0.6024981,2.499251,6.707355,5.392073,10.71693,9.113773,8.573648,2.97732,13.70901,20.95499,16.92957,15.94868
0,1.881771,0.5871716,2.937414,7.23395,5.117901,11.17462,9.452721,8.749163,3.071464,13.80617,21.21604,17.116,15.99102
0.05741119,2.089558,0.7197266,3.462572,7.708294,5.03517,11.61409,9.696102,8.97777,3.135,13.73886,21.55474,17.34889,16.30649
0.03095388,2.318575,1.02356,3.869077,8.01516,5.149242,12.18938,10.01328,9.097906,3.389627,13.84059,21.9656,17.56451,16.54853
0.04023933,2.326086,1.348569,4.087251,8.079586,5.227308,12.95818,10.21262,9.120413,3.635819,14.01776,22.25539,17.69306,16.96227
0.0337534,2.353714,1.709586,4.222861,7.938133,5.423088,13.97594,10.4427,9.28966,3.961803,14.46143,22.36642,17.88422,17.20772
0.08335352,2.490147,2.062415,4.260736,7.561794,5.977236,15.17022,10.8766,9.664785,4.232914,14.93227,22.55597,18.29859,17.02605
0.008488655,2.470709,2.415357,4.043986,7.08736,6.706125,16.63337,11.48621,10.20489,4.460859,15.13962,22.57173,18.60889,16.8178
0.1171288,2.233797,3.061173,3.91236,6.495583,7.761854,18.22586,12.7449,10.84173,4.513279,15.37994,22.64769,18.8515,16.40687
0.3361812,1.902521,3.88308,3.683659,6.039349,8.897354,19.67327,14.35006,11.48881,4.515409,15.16366,22.73339,18.8212,15.97111
0.5138278,1.709524,4.782966,3.58102,5.828882,10.21497,20.87173,16.33603,12.0381,4.384943,15.09865,23.04306,18.7435,15.71783
0.6899028,1.544552,5.664018,3.823824,5.787251,11.41204,21.68891,18.44905,12.80588,4.45089,15.07971,23.48967,18.88546,15.80264
0.8195195,1.462677,6.171777,4.204776,5.77496,12.25159,22.04188,20.67511,13.51439,4.713806,14.74083,24.41653,18.92974,15.9159
0.7076168,1.364101,6.266244,4.725387,5.723885,12.34122,22.12387,22.77779,14.16507,5.369678,14.68864,25.50727,19.25492,16.07129
0.5635376,1.33601,6.063249,5.2937,5.501543,11.9434,21.9373,24.36115,14.69498,6.208565,14.86569,26.59369,19.49439,16.47701
0.4010873,1.356724,5.660394,6.151061,5.263617,11.41569,21.67411,25.52645,15.20167,7.25561,15.12668,27.27582,19.69614,16.56294
0.1906056,1.436497,4.925834,7.180966,5.157991,11.0646,21.66954,26.37827,15.77912,8.303442,15.3787,27.60714,19.97985,16.42746
0,1.545721,4.298625,8.390283,5.102396,10.67926,21.92134,26.71442,16.348,9.434893,16.11283,27.65363,20.27382,16.40308
0,1.643167,3.923633,9.615678,5.282078,10.58899,22.28915,27.02877,17.21565,10.42479,17.28781,27.66685,20.41278,16.36481
0.0883379,1.901598,3.716577,10.39225,5.685947,10.69407,22.61938,27.33344,18.12709,11.05947,18.68819,27.70214,20.13313,16.30799
0,2.355164,3.63395,10.79611,6.363413,11.10859,22.8432,28.01521,19.1356,11.40474,20.83626,27.80101,19.52263,16.27335
0,2.819466,3.626416,10.72066,7.069078,11.34034,23.06671,28.68568,20.20043,11.31889,22.94986,28.05686,18.79474,16.37884
0,3.23455,3.501117,10.18997,7.923111,11.48568,23.21461,29.41138,21.34999,10.7972,24.31143,28.50685,18.09314,16.65808
0.01759577,3.837961,3.515735,9.493833,8.527258,11.34783,23.06006,29.87693,22.28476,10.14067,25.46375,28.97297,17.56782,17.00814
0.1006603,4.504112,3.593688,8.755202,9.015913,11.22838,22.60154,30.10794,23.14336,9.34646,25.96586,29.2135,17.13422,17.34989
0.004097462,5.039143,3.71102,8.246877,9.610922,11.39561,21.95031,30.13912,23.46794,8.686064,25.69993,29.01735,17.06286,17.51309
0,5.676268,3.635892,7.981071,9.985855,11.51254,21.32495,29.80165,23.72885,8.142393,24.99415,28.59179,17.56033,17.87695
0,6.275747,3.526948,7.896951,10.09111,11.4977,20.72495,29.08678,23.8178,7.941769,24.34405,28.5001,18.62466,18.28631
0,6.731861,3.204547,7.926322,10.10244,11.50568,20.1255,28.18047,23.65674,7.775452,23.40868,28.344,20.04133,18.65596
0,6.998974,2.761769,7.920026,9.963207,11.28075,19.6651,27.09784,23.219,7.592144,22.55289,28.45882,21.28449,18.85839
0,7.011566,2.391223,7.765325,9.649963,10.89278,19.33429,26.08638,22.77476,7.538767,22.03743,28.5753,22.50998,19.18334
0,6.851961,2.034539,7.511775,9.1905,10.36518,19.1108,25.19635,22.19697,7.322241,21.37534,28.66425,23.39935,19.75167
0,6.456953,1.753119,7.17487,8.575201,9.798212,18.98927,24.33332,21.6111,6.966225,20.59559,28.35101,24.34583,20.70083
0.1174908,6.121286,1.653493,6.926375,7.914608,9.148746,18.79237,23.57824,21.07071,6.74054,19.97576,28.15097,24.9746,21.58041
0.1024199,5.649796,1.40268,6.478459,7.411903,8.400381,18.43368,23.09886,20.73152,6.29924,19.03027,27.437,25.52222,22.2016
0.06477284,5.305134,1.183702,5.949946,7.021997,7.91419,18.08035,22.78672,20.11859,6.162048,18.18923,26.91428,25.9007,22.86063
0.07107067,5.114082,0.9790897,5.261903,6.614895,7.382235,17.57084,22.4706,19.70477,5.902672,17.41777,26.21922,26.02111,23.53409
0.1819453,4.966578,0.6441402,4.482781,6.162279,7.069201,16.72986,22.17069,19.10701,5.591497,16.64773,25.62394,25.95564,24.08491
0.3298547,4.963305,0.3046875,3.878919,5.83737,6.829556,16.51237,21.78333,18.18299,5.059624,15.98987,24.9143,25.40605,24.3926
0.2333026,4.927193,0.07671261,3.364275,5.473213,6.499905,17.71405,20.60009,17.42404,4.560593,15.51539,24.13205,24.35768,24.41197
0.2720637,4.80522,0.01265049,2.993108,5.000084,6.051348,19.49447,20.01592,16.75258,4.004393,15.07185,23.27821,23.15879,24.34276
0.3218689,4.670315,0.4062395,2.59493,4.520075,5.479635,19.66348,20.8156,16.10536,3.582031,14.68504,22.58715,21.77315,23.97187
0.4563558,4.166613,1.237067,2.441463,3.996782,5.920378,6.713715,22.71813,15.30247,3.073883,14.26147,21.69804,20.78138,23.62222
0.3584759,3.683702,2.203643,2.221487,3.393799,7.423174,2.905367,23.76023,14.57687,2.694057,13.89084,21.07413,20.28456,22.89805
0.3213491,3.864264,1.398007,1.965923,2.638412,8.622126,34.99678,14.63134,14.7361,2.208972,13.38488,20.33388,20.19473,21.75309
0.1099298,4.934713,0,1.730516,1.824547,3.504606,112.5712,0,15.91635,1.905165,13.10378,19.75637,19.90901,20.53186
0,6.115988,0.2588243,1.39204,1.480778,0,212.0565,21.50129,17.96928,1.311975,12.73458,19.05259,19.66574,19.26786
0,3.998293,18.8579,1.083892,1.943903,11.63139,317.3272,99.99967,18.48939,0.8042164,12.32262,18.41171,19.19337,18.30465
0,0,49.03201,0.6022615,3.140747,56.95429,414.4031,214.4051,11.83838,0.8673296,11.78296,17.72261,18.57383,17.37786
0,5.064046,86.94589,0.5601559,3.760481,122.5711,487.0786,347.4061,7.954966,1.659588,11.01784,16.89222,17.90586,16.69433
0,32.51468,126.7511,1.055004,0,200.364,520.353,482.7147,23.07461,2.343609,10.52676,16.142,17.04908,16.21357
0,78.20935,162.325,1.767408,0,278.3277,504.0552,602.627,71.84979,0.05153656,11.33509,15.47199,16.24426,15.70957
0.06018877,131.0393,186.5184,1.679733,13.72178,344.5811,436.6788,683.7571,152.9769,0,12.92857,14.30454,15.45744,15.27043
0,182.0861,193.896,0,45.85595,386.1073,354.2714,708.1764,245.245,4.423292,14.49002,13.85943,14.62405,14.5832
0,225.5996,181.2383,0,91.03728,394.059,282.1769,669.2389,334.0999,25.61325,13.27829,14.3631,14.34883,13.84519
0,257.1766,150.8138,14.98114,142.3731,363.4114,225.2315,585.8587,402.8694,63.08046,2.07886,15.3014,14.92173,14.01881
0,268.6517,118.1609,44.55493,190.5047,306.5502,170.8033,503.9589,440.2162,109.7343,0,15.495,16.46379,14.78619
0,253.7138,92.40976,82.18348,227.0187,253.4539,124.0177,429.7414,435.2674,156.1333,27.0412,10.85021,18.62459,15.90617
0.0526017,217.1564,67.39904,123.0713,244.166,207.9165,86.53036,351.2475,386.2778,194.1655,82.83237,0,19.84449,16.44342
0.211851,179.4942,46.72612,160.7191,237.1916,162.9978,56.59521,275.5797,312.4022,217.8021,154.5119,0,12.67889,11.77827
0.3309728,147.218,30.18332,187.34,205.5286,124.383,33.65699,207.7099,236.0291,220.9781,229.9053,0,0,0
0.3165656,117.3398,17.36768,197.1423,164.4618,91.30846,17.58423,149.9599,174.2253,201.2847,294.2077,53.30041,0,0
0.2952315,87.23382,7.125938,186.791,127.4656,63.14634,7.610651,100.1708,128.0743,164.5763,334.8925,121.9054,0,0
0.08128011,58.73528,0,156.1532,96.02145,39.30461,1.705328,61.21782,88.58172,127.5968,344.0023,188.0851,19.80453,0
0,35.6092,0,120.082,70.02093,21.69384,0,35.6295,57.66952,96.17333,316.6747,238.9141,101.3391,60.86949
0,19.83387,0,91.64854,49.54654,10.04845,0,19.1326,33.29577,71.52467,256.0434,266.3221,176.7392,121.5
0,8.686828,0,66.72757,32.53974,2.600863,0,6.808666,16.32418,51.45042,191.4947,262.1386,233.5164,168.9913
0,0.8691015,0,45.5604,18.35689,0,0,0,4.832315,33.98563,140.4749,224.6516,260.3286,193.7852
0,0,-0.226778,29.79126,6.682769,0,0,0,0,19.22686,101.6685,164.7865,249.5162,189.4186
0,0,-0.221381,17.77593,0,0,0,0,0,8.044904,69.87475,110.7141,194.6711,150.4426
0,0,-0.145512,8.242931,0,0,0,0,0,0,45.19193,69.78842,118.7955,91.65242
0,0,-0.04400097,1.204222,0,-0.09024648,0,0,0,0,24.61567,36.78954,62.40224,48.77403
0,-0.1818543,-0.02609729,0,0,-0.3487521,0,0,0,-0.5789759,8.194537,15.18864,25.67374,19.51776
0,-0.4422654,-0.007877661,0,-0.4393358,-0.3653259,0,-0.2878823,0,-1.199917,0,0,0,0
