EL1: Electronic Ladder,A1: 4WkDry_F_2,B1: 4WkDry_F_3,C1: 8WkDry_F_2,D1: 8WkDry_F_3,E1: 12WkDry_F_2,F1: 12WkDry_F_3,G1: 16WkDry_F_2,H1: 16WkDry_F_3,A2: 20WkDry_F_2,B2: 20WkDry_F_3,C2: 24WkDry_F_2,D2: 24WkDry_F_3,E2: 28WkDry_F_2,F2: 28WkDry_F_3
0.147727,1.208868,0.2010708,0.5184965,1.442705,0.1835804,0.1313601,0.8378468,1.520358,0.03543472,0.8182201,1.003078,1.859158,0.9525394,0.8620739
0.179019,1.185256,0.1798515,0.6300564,1.296121,0.06884384,0.0556736,0.7523994,1.712251,0.1101551,1.195242,1.164181,1.800783,0.906929,0.8848991
0.1588535,1.104564,0.1760368,0.7686329,1.226123,0.02371216,0,0.6860342,1.871497,0.367075,1.507444,1.375695,1.721995,0.8049355,0.825984
0.007524014,1.042544,0.1750183,0.8955984,1.145161,0,0.04105854,0.6488152,2.055152,0.7886524,1.624081,1.59851,1.726306,0.8227005,0.9049683
0.06429148,1.048626,0.3012867,0.96733,1.038022,0.1063423,0.179821,0.6947479,2.049055,1.20112,1.739859,1.775115,1.689754,0.8665371,0.8075514
0,1.082621,0.4561901,0.8864489,0.8019915,0.2705603,0.35355,0.8036118,1.943938,1.364389,1.641338,1.928609,1.63203,0.8969479,0.6979609
0.09177399,1.090998,0.5411491,0.8161364,0.5617771,0.3355255,0.6305676,0.7926378,1.706828,1.453213,1.501944,2.047947,1.634401,1.009214,0.5907593
0.0987606,1.066945,0.6501045,0.7407684,0.352006,0.5112152,0.7877045,0.9016771,1.618257,1.556427,1.178547,2.167687,1.549609,1.117432,0.5307426
0.02074575,0.9787226,0.785244,0.5424728,0.2744598,0.6910067,0.942627,0.9869242,1.441155,1.618767,0.9335365,2.139439,1.489841,1.126661,0.4703493
0,0.9898996,0.7620525,0.3191938,0.3382664,0.7656527,0.8889322,0.9782839,1.355281,1.528938,0.7849216,2.042445,1.33051,0.9995842,0.437253
0.09104633,0.9172478,0.6604767,0.1627054,0.3620787,0.7935944,0.7686939,0.937129,1.273862,1.458717,0.5702038,2.01739,1.335778,0.9521294,0.5054636
0.1603823,0.8914576,0.4512196,0.2367058,0.4093599,0.673008,0.6016693,0.9773188,1.459867,1.403393,0.5251579,2.00435,1.385267,0.8674812,0.6549034
0.2335615,0.7855635,0.2136459,0.3276749,0.5432043,0.5692225,0.3943872,0.9640007,1.59241,1.459967,0.6568413,1.934591,1.425711,0.8683224,0.7083998
0.06519175,0.6804323,0.06225014,0.5591459,0.6851282,0.4786787,0.1850271,0.9940958,1.682693,1.454117,0.8176765,1.845531,1.369493,0.8739014,0.7920542
0,0.6963549,0.09168053,0.8356361,0.7821636,0.3710022,0.3773365,0.9050169,1.623618,1.23962,1.029978,1.804129,1.348842,0.8678112,0.7427502
0,0.6071787,0.1748981,1.045308,0.7270508,0.2162142,0.5481129,0.8235636,1.421741,1.009035,1.096441,1.736626,1.196755,0.952507,0.6078825
0,0.5257092,0.2896576,1.081368,0.7534504,0.1132221,0.7654181,0.5888557,1.182741,0.7932396,1.193682,1.627137,1.079062,1.050644,0.423789
0,0.3804789,0.5726986,1.114932,0.7160778,0.07867146,0.8473387,0.368721,1.15554,0.6110058,1.228748,1.502181,0.870738,1.117674,0.3542271
0,0.2746754,0.9409695,1.062922,0.7174749,0.08738613,0.9883642,0.1261358,0.9878435,0.5943489,1.283243,1.157901,0.8112431,1.07135,0.1702061
0.1048288,0.2806778,1.369713,0.9096527,0.6674395,0.1081963,0.9935513,0,0.9230385,0.7791672,1.330538,0.909955,0.6400795,1.035074,0.1161537
0.1946735,0.2682829,1.668924,0.7088137,0.6650686,0.09392262,0.9153166,0,0.7657118,1.039595,1.237276,0.5931883,0.6586237,0.9928875,0.1210537
0.3086977,0.200675,1.810755,0.5735073,0.5437984,0,0.9017353,0,0.7088346,1.182354,1.190413,0.356925,0.7463531,0.8794651,0.1539698
0.3913779,0.1510677,1.782547,0.3825464,0.3841991,0,0.8877144,0,0.5762463,1.332998,1.269678,0.1131611,0.8452415,0.8457184,0.2023211
0.3043423,0.206542,1.782532,0.4095945,0.2039356,0,0.819562,0,0.5257998,1.351706,1.513868,0.004278183,0.9274578,0.8146477,0.2394714
0.37289,0.2357178,1.818399,0.4388285,0.1295624,0,0.9471235,0,0.4073668,1.211559,1.84066,0,0.8827457,0.8280315,0.3075151
0.2512898,0.2649231,1.740974,0.3747416,0.05828571,0,0.9751177,0,0.1813126,1.055006,2.258261,0.1165075,0.7078629,0.850359,0.2301702
0.1654816,0.3554678,1.674055,0.22087,0.06709957,0,1.059586,0.03868008,0.1445589,0.8182259,2.707556,0.167449,0.5934362,0.8093452,0.2756453
0.1427932,0.3495502,1.540972,0.23384,0.04280281,0,1.174258,0,0.1773129,0.612669,3.073969,0.1225033,0.4969425,0.6253376,0.3213997
0.0832057,0.3778152,1.515053,0.4081326,0,0,1.293352,0,0.2623186,0.5157509,3.306351,0.1436539,0.5215282,0.5541325,0.2412195
0,0.2869234,1.552162,0.5643377,0,0,1.291263,0,0.3281221,0.6808872,3.246761,0.1021357,0.4267683,0.6211033,0.2147322
0,0.139576,1.440804,0.6507292,0.03441143,0,1.209385,0,0.3225555,0.7962761,2.808079,0.09595776,0.4090147,0.6834888,0.1371956
0,0,1.366869,0.6788855,0,0,1.123485,0,0.3404875,0.810791,2.327013,0.177701,0.4361219,0.7063084,0.05823803
0,0,1.278261,0.7585373,0,0,0.9545307,0,0.3169394,0.8762875,1.736021,0.2435312,0.419179,0.7098064,0
0,0.006824493,1.507946,0.8915186,0,0.03592205,0.7228308,0,0.2588482,0.9433517,1.27553,0.3417196,0.2888889,0.8627853,0
0.09038401,0.02176857,1.613586,1.030817,0.1392517,0.1000037,0.5764427,0.05782509,0.1344509,1.01486,0.9059258,0.5195618,0.09495831,1.036699,0
0.01836443,0.1632929,1.634871,1.104785,0.2238035,0.1420264,0.4464931,0.05969429,0.01983833,1.106716,0.7015018,0.6384535,0,1.150656,0
0.1315432,0.2549171,1.694418,1.298915,0.274868,0.4219322,0.2185469,0.1321955,0,1.168001,0.6263199,0.7473898,0,1.180519,0.06116867
0.1726341,0.2778416,1.810118,1.547265,0.3499422,0.5119781,0.07233143,0.01058865,0.02256298,1.312187,0.6228809,0.8325014,0.17976,1.161894,0.001046181
0.2067938,0.1999569,1.953455,1.980473,0.4415951,0.5010977,0,0,0.21945,1.500002,0.7992992,0.8972635,0.3178864,1.269402,0
0.1392446,0.08255672,1.726185,2.290911,0.5133371,0.546854,0,0.03061581,0.3931513,1.910187,0.9774837,1.016751,0.5250435,1.328329,0
0.07437706,0,1.586176,2.520172,0.6282845,0.5046072,0,0,0.5585165,2.081575,1.137247,1.170282,0.7246599,1.391991,0.008793831
0.194366,0,1.335033,2.648682,0.7643776,0.4478073,0,0,0.702342,1.960791,1.365118,1.265958,0.8282833,1.418224,0
0.1250486,0,1.20038,2.959337,0.8588257,0.4174051,0,0,0.8192787,1.797615,1.527477,1.239464,0.8963213,1.434359,0.005259514
0.1101828,0,1.285948,3.279133,1.013172,0.3050737,0,0.005132675,0.7810373,1.515532,1.702059,1.180745,0.8939629,1.566263,0.09245682
0.1319652,0.05713463,1.309454,3.748413,1.17623,0.1879754,0.01224709,0.04418182,0.884181,1.319818,1.827297,1.115596,0.8803358,1.709557,0.1360664
0.05555534,0.03072357,1.521526,4.12849,1.201761,0.1385236,0.04539776,0.0130806,0.9288301,1.20269,1.721392,1.07999,0.8930054,1.762625,0.1114874
0.005750179,0.03669739,1.812124,4.566292,1.119943,0.2727919,0.03349113,0,0.9411373,1.059336,1.686485,1.031653,0.7929478,1.739916,0.1421728
0,0,2.281206,5.025209,1.083199,0.3044891,0,0,0.8763361,1.08379,1.579617,0.9012604,0.8316031,1.729734,0.02662849
0.1261139,0,2.665869,5.489315,0.9762001,0.2989321,0.04398727,0.01449585,0.8948488,1.206314,1.645611,0.7835045,0.6089916,1.673571,0
0.2172995,0,2.96385,5.804071,0.9412107,0.4525642,0.251646,0.006948471,0.8005495,1.409437,1.708872,0.8881512,0.4573412,1.715223,0
0.2973599,0,3.146513,5.779884,0.9145966,0.5619984,0.2847013,0,0.7130518,1.526165,1.886314,1.040301,0.3478222,1.694378,0
0.3302536,0,2.758856,5.714041,0.9568739,0.6205158,0.5153446,0.01660728,0.5899868,1.624184,2.047953,1.313027,0.3023577,1.736994,0
0.2756705,0.03260803,2.355318,5.77562,0.7784395,0.5272951,0.6759758,0.06917667,0.4990616,1.791384,2.162081,1.561874,0.249444,1.824409,0.09276485
0.1657648,0.0539217,1.958063,5.969419,0.7207079,0.2870541,0.8513947,0.0943346,0.4484158,1.977507,2.230698,1.889295,0.2199545,1.866346,0.2312603
0,0.07412338,1.704828,6.346529,0.7243929,0.06492043,0.9863634,0.05328941,0.5561285,2.15885,2.268238,2.296425,0.2516909,1.907284,0.3543587
0,0.1175442,1.396004,6.858604,0.7201672,0,1.090335,0.0930624,0.6988802,2.338921,2.17956,2.622084,0.3340473,1.936041,0.5537195
0,0.1397963,1.147738,7.567881,0.6786041,0,1.0464,0.1395445,0.7509766,2.349251,2.108835,2.802562,0.34272,1.974333,0.5126381
0,0.04923058,1.147076,8.572315,0.7550459,0,0.8667116,0.07530785,0.5697479,2.35981,1.937328,2.911572,0.4672966,1.894266,0.376874
0.05043316,0.0530653,1.535063,9.528164,0.8189554,0.02222586,0.8281879,0.01979446,0.399354,2.248446,1.751245,2.794584,0.4087296,1.821726,0.2435875
0.1483798,0.04016876,2.313044,10.11352,0.9812708,0.1750321,0.786974,0,0.2161617,2.310532,1.756247,2.711196,0.4240303,1.788887,0.01570702
0.2547216,0.08638477,2.960394,10.16059,1.100233,0.326674,0.3758736,0,0.07577991,2.36108,1.875845,2.763262,0.4888945,1.724295,0
0.291894,0,3.295328,10.22948,1.177267,0.3917861,0.2703066,0,0,2.498537,1.923464,2.884739,0.5756998,1.72097,0
0.3965745,0,3.580275,10.18516,1.118693,0.4180989,0.2047911,0,0.01505947,2.514652,1.955359,2.934433,0.6154184,1.825235,0
0.4153886,0,3.700888,10.16856,1.096511,0.4120231,0.1123009,0.01973057,0.04292202,2.46557,2.06094,3.078471,0.7026043,1.802986,0
0.456738,0,3.598562,9.987856,1.091334,0.4006085,0.1867075,0,0.2444725,2.421461,2.173023,3.232626,0.7591152,1.87335,0.08454895
0.6670008,0.1055365,3.050146,9.841202,1.052704,0.4271455,0.3501406,0.07225895,0.5705585,2.540489,2.314423,3.357618,0.7731161,2.046179,0.2132568
0.6705513,0.1258574,2.408953,9.759449,0.9234219,0.3818479,0.5743952,0.0294199,0.5886021,2.64715,2.418943,3.446734,0.8573732,2.155157,0.1873608
0.6792159,0.1607838,1.828375,9.93012,0.896059,0.4024997,0.8056355,0,0.5857191,2.841373,2.469624,3.3195,0.9751835,2.135395,0.2302399
0.5804296,0.186902,1.482061,10.06753,0.8648663,0.5785947,1.11452,0,0.6140327,2.972868,2.59017,3.034665,1.05639,2.154011,0.3460426
0.525362,0.1879721,1.32868,9.68972,0.7908316,0.8578019,1.458424,0.07558441,0.5997553,3.283283,2.685356,2.869555,1.026586,2.285017,0.3102407
0.5910625,0.186245,1.255152,9.183374,0.7489243,1.15006,1.541421,0.1658001,0.5442247,3.505005,2.619196,2.809329,0.9316835,2.364382,0.3761778
0.6398182,0.2044811,1.49128,8.781824,0.8267698,1.456183,1.67031,0.2047071,0.5535879,3.592451,2.624086,2.962151,0.794528,2.375387,0.3734684
0.6327806,0.06635666,1.903944,8.524385,1.013543,1.801746,1.77654,0.2322683,0.4911251,3.402164,2.623631,2.818996,0.7395487,2.397791,0.4089041
0.6581798,0,2.528318,8.188147,1.475286,2.113358,1.918765,0.1749554,0.4304476,2.997194,2.678926,2.811318,0.6008463,2.290407,0.4039688
0.6589808,0,3.111094,7.9576,1.849878,2.173124,2.221432,0.002568245,0.4604082,2.582245,2.717045,2.946828,0.3432827,2.197147,0.5107689
0.6774168,0,3.846418,7.77972,2.183449,2.088416,2.290238,0,0.503973,2.105091,2.995403,3.235766,0.2108059,2.150343,0.399518
0.5427151,0,4.575853,7.607227,2.24177,1.932182,2.323861,0,0.3646336,1.568407,3.168159,3.473556,0.126421,2.024204,0.2799654
0.4975266,0,4.960245,7.456026,2.260471,1.719093,2.316868,0,0.4407091,1.254204,3.429287,3.730971,0.08215046,1.972239,0.2676945
0.42869,0,5.090879,7.313324,2.082111,1.540868,2.385691,0,0.4672623,0.9775143,3.738024,4.185452,0.1696787,1.989634,0.2998867
0.336771,0,4.915583,6.949663,1.699877,1.40541,2.469991,0.0207777,0.4336872,0.8483219,3.727581,4.728355,0.1868372,2.181999,0.2084198
0.3369617,0,4.480421,6.837582,1.28052,1.192935,2.435707,0.01343441,0.5181398,0.8471985,3.547245,5.184974,0.3013391,2.22823,0.1846466
0.1899681,0.03850842,3.970346,6.897415,0.9093142,1.229949,2.511475,0.01889133,0.5807409,0.8823147,3.550417,5.563646,0.3052626,2.244406,0.1907139
0.1231194,0,3.33856,7.121258,0.7070045,1.329843,2.752954,0,0.6299162,0.9498539,3.540184,5.524023,0.3412056,2.298454,0.261694
0.2196927,0,2.668322,7.219751,0.7456875,1.659789,2.965087,0,0.7081766,0.8804626,3.448143,5.439299,0.3174801,2.379492,0.2977457
0.3208256,0,1.918283,7.477739,0.5987787,2.123469,3.225693,0,0.6377382,0.7243176,3.302519,5.305767,0.2572689,2.430384,0.3396711
0.2842078,0,1.246265,7.683372,0.5472698,2.598934,3.342924,0,0.6229048,0.5676136,3.139999,5.128371,0.194026,2.671997,0.172842
0.2832747,0,0.7806377,7.819174,0.3743734,3.13533,3.413894,0,0.6418905,0.4381981,2.774012,4.937193,0.04967022,2.828005,0.1720362
0.2630801,0.01753998,0.3612328,7.779339,0.276885,3.645466,3.481374,0.03721333,0.7230635,0.4685192,2.697262,4.865541,0.01742363,3.033798,0.2402353
0.2557712,0.03262043,0.2439613,7.532021,0.1405354,3.939684,3.646647,0.1335783,0.7215748,0.4962978,2.720581,5.0488,0,3.039267,0.2073193
0.0422349,0.06606102,0.2756863,7.118307,0.1350222,4.130094,3.633056,0.1434526,0.763072,0.4941387,2.747164,5.220889,0,3.019909,0.0783329
0,0.05917931,0.3878956,6.65801,0.1810703,3.983027,3.696954,0.2788067,0.8576803,0.4672298,2.714434,5.171028,0,2.915455,0
0,0.06798363,0.8652,5.825304,0.253644,3.679389,3.835353,0.3654146,0.7783155,0.4494076,2.871178,4.925335,0.06267357,2.724812,0
0,0,1.440418,4.757826,0.3687677,3.047495,3.909284,0.2477674,0.7810802,0.5286713,3.058668,4.59495,0.3542528,2.561275,0
0,0,1.886106,3.475958,0.5702276,2.328327,3.883731,0.08465767,0.7004766,0.4576874,3.219845,4.142637,0.8608637,2.397608,0.01344967
0.05741119,0,1.941431,2.188518,0.6891718,1.646901,3.940322,0,0.5416718,0.3438892,3.474876,3.52438,1.315366,2.271273,0
0.03095388,0,1.807077,1.180654,0.8386803,0.9029403,3.646646,0,0.4010782,0.3355007,3.702658,2.982515,1.663236,2.256796,0.02303219
0.04023933,0,1.568703,0.3148699,0.8530302,0.3556743,3.139834,0.0435667,0.3587189,0.3480167,3.960201,2.402384,1.912112,2.049105,0.1239557
0.0337534,0.1109858,1.127892,0,0.8100843,0.02358246,2.93737,0.148591,0.2396898,0.3852386,4.426273,1.825881,2.057215,1.91641,0.1771955
0.08335352,0.06344795,0.4854546,0,0.7286968,0,2.846008,0.2639446,0.1299591,0.4619141,4.882618,1.484469,1.858976,1.774511,0.2305431
0.008488655,0.1439466,0,0,0.5657911,0,2.9304,0.2966366,0.1332808,0.5243626,5.262995,1.093785,1.630685,1.7952,0.265626
0.1171288,0.3461285,0,0,0.3680506,0,3.156465,0.3045912,0.1374922,0.6799297,5.350481,0.7962704,1.306197,1.946188,0.3085413
0.3361812,0.3464699,0,0,0.1661367,0,2.73947,0.2603064,0.004061699,0.8856087,5.221842,0.5514717,1.034526,2.136658,0.3892612
0.5138278,0.2705755,0,0,0,0.02426815,2.390149,0.1482973,0,1.149277,4.93755,0.3155737,0.7293863,2.441568,0.5270119
0.6899028,0.2602253,0,0,0,0,1.989203,0,0,1.236908,4.526398,0.1349802,0.3992662,2.714521,0.644084
0.8195195,0.1954947,0,0,0,0,1.499742,0,0,1.244034,3.969063,0,0.01778603,3.07106,0.8281202
0.7076168,0.1641331,0.1166725,0,0,0.05857468,0.6243801,0,0,1.317757,3.22654,0,0,3.366211,1.160549
0.5635376,0.1477928,0.0620842,0,0,0.05079508,0,0.07953358,0.03986359,1.324469,2.421537,0,0,3.554111,1.454528
0.4010873,0.06689167,0,0,0,0,0,0.1196709,0.149395,1.443521,1.723339,0,0,3.804049,1.958025
0.1906056,0,0,0,0,0,0,0.03395081,0.2746429,1.622498,1.279827,0,0,4.121231,2.62268
0,0.02966976,0,0,0.007027626,0,0.09253502,0,0.4524021,1.840656,1.172604,0.1809826,0.07590866,4.59119,3.383004
0,0.08587265,0,0,0.1898479,0,0.1069517,0,0.5163164,2.133499,1.39764,0.4861841,0.2607565,5.182272,4.255739
0.0883379,0,0,0,0.4079571,0,0,0.0310173,0.4451094,2.542147,1.961905,0.768508,0.4470129,5.842096,5.203471
0,0,0,0,0.5229979,0,0.02216339,0.03350925,0.1495056,2.80504,2.742844,0.8282986,0.5864506,6.581678,6.057296
0,0,0,0,0.6023169,0,0.1009264,0,0,3.180042,3.469366,0.8688154,0.7839756,7.372068,6.781942
0,0,0,0,0.5708828,0,0.2140169,0.01130724,0,3.645615,4.117596,0.7910528,1.000841,8.267025,7.553751
0.01759577,0,0,0,0.5143366,0,0.2910004,0,0,4.174862,4.67886,0.5530748,1.089712,8.953217,8.232166
0.1006603,0,0,0,0.3690624,0.04862499,0.4171171,0.1643858,0.0140152,4.640238,5.099579,0.2903395,1.26016,9.572449,8.818127
0.004097462,0,0.1494503,0,0.07191658,0.02549696,0.3895674,0.2429085,0.07017326,5.155548,5.351597,0,1.307999,10.01225,9.30537
0,0,0.2622738,0.4995937,0,0.2148361,0.4649067,0.288291,0.126893,5.527887,5.409582,0,1.426809,10.29291,9.751101
0,0,0.3974094,1.100229,0,0.447403,0.472167,0.4449215,0.2620678,5.853045,5.327122,0,1.497071,10.53554,10.08904
0,0,0.3903255,1.632475,0.02401733,0.6291685,0.6226864,0.6820278,0.2230043,6.100786,5.225321,0.1361952,1.576265,10.65691,10.18212
0,0,0.253973,1.964437,0.286294,0.9813118,0.8295937,1.0506,0.1996098,6.378141,5.219959,0.3126011,1.563271,10.59328,10.08384
0,0.03577423,0.07857895,2.362907,0.504612,1.209093,1.071702,1.414259,0.150054,6.411318,4.970196,0.4512568,1.551776,10.3506,9.792776
0,0,0.2086811,2.825531,0.9292526,1.484691,1.44904,1.721875,0.2275124,6.577593,4.693682,0.6640463,1.434424,10.21155,9.458586
0,0,0.506958,3.283159,1.352201,1.655929,1.787588,2.021567,0.232152,6.681734,4.494436,0.7482834,1.341936,9.99156,9.063139
0.1174908,0,0.9430542,3.522728,1.821329,1.839016,2.190306,2.404825,0.324955,6.623983,4.287231,0.681673,1.203871,9.586559,8.764481
0.1024199,0,1.343351,3.675348,2.242,1.969049,2.443511,2.961619,0.3406572,6.32498,4.015585,0.344368,1.129678,9.171669,8.441425
0.06477284,0,1.917261,3.674026,2.489342,1.947062,2.495853,3.456732,0.3100853,5.919193,3.670874,0,0.9608049,8.788349,8.115032
0.07107067,0,2.292843,3.789003,2.676489,1.90849,2.298661,3.907115,0.3329639,5.636051,3.319839,0,0.9094448,8.310492,7.87998
0.1819453,0,2.725496,3.815859,2.789311,1.681955,1.999384,4.324161,0.210309,5.498032,2.951887,0,0.7370787,7.934778,7.721786
0.3298547,0.05203867,3.176216,3.632757,2.972917,1.44035,1.774707,4.697403,0,5.368713,2.580542,0,0.6586905,7.739803,7.476103
0.2333026,0.1529307,3.354244,3.433062,3.121575,1.28967,1.554517,4.973865,0,5.221231,2.07967,0,0.4259663,7.540855,6.952875
0.2720637,0.3096623,3.582216,3.452208,3.05638,1.067305,1.283608,5.038054,0,5.19194,1.437721,0.04068184,0.2021828,7.383593,6.367805
0.3218689,0.5302486,3.893604,3.463627,3.059315,1.089887,1.109242,4.897119,0,5.118984,1.323322,0.08626366,0,7.139633,6.36118
0.4563558,0.7664828,4.047489,3.469585,2.8599,1.314208,0.7330608,4.812216,0,5.024054,1.754753,0.2875719,0,7.06967,7.118837
0.3584759,1.068173,4.14369,3.092089,2.734517,1.674787,0.5081129,4.6501,0,4.840342,2.758177,0.4274769,0,7.593636,8.279266
0.3213491,1.312083,3.981276,2.663403,2.631495,2.08679,0.321249,4.482437,0,4.432358,3.583759,0.5321846,0.2017565,8.631475,7.867739
0.1099298,1.591105,3.762531,2.471308,2.520116,2.439872,0.3239431,4.211274,0,3.939383,2.434273,0.7040043,0.6323233,9.345192,0.2712088
0,1.774305,3.455667,2.521273,2.469846,2.538774,0.4790897,3.991119,0.06273365,3.860634,0,0.7702789,1.135731,5.56588,0.3714771
0,1.907542,3.300005,2.164825,2.450321,2.469898,0.8698854,3.827736,0.1276598,4.415684,5.8242,0.876708,0.7926483,0,22.41638
0,1.957926,3.025957,1.92902,2.346878,2.158949,1.421947,3.597379,0.2126131,5.565638,24.88432,0.9765835,0.6660385,13.61769,64.10683
0,1.903956,2.879633,1.696629,2.24179,1.601079,2.002352,3.329029,0.4340048,6.716358,53.30764,1.053632,3.006471,48.61789,119.4796
0,1.92867,2.687273,1.571356,2.014943,0.7812715,2.335443,2.999537,0.7051611,5.879023,86.9063,1.311496,8.903664,98.57237,179.7347
0,1.900265,2.493298,1.37538,1.771389,0.1779361,2.445661,2.669434,1.007302,2.202562,122.1796,1.566005,17.47793,154.6742,239.3043
0.06018877,1.875886,2.146282,1.308287,1.594425,0,2.016088,2.468451,1.395395,5.142845,153.8617,1.49705,27.35216,208.8549,288.3636
0,1.727452,1.80525,1.298391,1.4479,0,1.540677,2.193158,1.722195,18.73798,176.7614,0.256875,37.49247,253.4255,315.6091
0,1.524699,1.378931,1.518566,1.420098,0,1.170228,2.017775,1.996964,45.83501,186.2825,0.03486824,46.88026,280.709,315.2457
0,1.339624,0.8724003,1.882318,1.395936,0,1.23214,2.104373,2.231941,82.94928,178.5197,3.203027,53.84914,284.636,289.2095
0,1.125396,0.2828636,1.66869,1.350538,0,1.39791,2.448526,2.363114,122.5664,156.1409,9.482944,56.73645,261.4366,258.1447
0,0.773428,0.1123409,0.8485298,1.523768,0,1.068417,2.593342,2.285747,158.9515,135.2191,17.91065,54.94318,221.7215,231.1711
0.0526017,0.3770714,0.5264378,0,1.884861,2.875622,0,0.2621984,2.033707,186.5017,114.1298,26.69,49.94313,188.4694,203.7256
0.211851,0,1.338308,0,2.266566,10.41864,0,0,1.878484,197.9277,92.47048,34.39982,44.05537,158.2984,175.4348
0.3309728,0,1.132488,0,1.840034,20.03472,0,0,1.612894,190.0213,71.48865,40.21555,38.09026,129.5372,146.7727
0.3165656,0,0,0.6842041,0,31.12023,0,0,1.326612,167.0762,53.29969,42.91012,31.71713,102.4277,120.4681
0.2952315,0,0,12.78168,0,41.78481,9.894819,0,1.034143,139.9985,37.63511,41.50348,25.18044,77.70508,94.70847
0.08128011,0,0,26.69663,0,50.7816,23.49594,1.416721,0.7656946,112.9321,24.6332,36.29245,18.90536,56.34557,68.51653
0,0,0,39.92607,0,55.94608,36.58508,23.48719,0.6461735,90.34477,14.56353,30.0136,13.27664,38.62267,45.46631
0,0,0,49.7814,0,55.66519,47.37754,44.63345,0.5734825,71.46792,6.245409,24.56036,8.344225,24.83205,28.08914
0,0,0,53.68705,0,50.20104,52.96578,60.77518,0.4932499,54.64676,0,19.54789,3.916287,14.20668,15.87181
0,0,20.3508,51.5054,0,42.33953,51.82096,68.25258,0.4086351,40.77075,0,14.85204,0.3821945,6.873664,7.415489
0,0,48.9789,43.89272,13.19351,34.63155,43.99042,64.29166,0.3167467,29.40779,0,10.09068,0,2.341098,0.9399691
0,0,61.95558,33.59972,21.48133,26.33972,33.64532,51.75392,0.08337212,18.23301,0,5.156379,0,0,0
0,0,57.49895,23.42502,21.22454,17.66924,23.34022,38.67846,0,9.025171,0,0.8437901,0,0,0
0,0,37.04196,13.56977,13.51744,10.19783,14.21081,25.66637,0,2.695248,0,0,0,0,0
0,0,15.20485,5.247391,5.958893,4.102029,6.566454,11.57395,0,0,0,0,0,0,-0.4371744
0,0,0,0,0,0,0,0,0,0,-0.249806,0,0,0,-0.5860564
